"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestRoleAssignments_NodeHasRole","0","TestRoleAssignments_NodeHasRole","","Mon Jun 08 20:08:44 UTC 2026","passed","Mon Jun 08 20:08:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestRoleAssignments_NodeHasRole","TestRoleAssignments_NodeHasRole"
"","11006","checking a category updates all children and grandchildren","Pathfinding","Mon Jun 08 20:10:23 UTC 2026","passed","Mon Jun 08 20:10:34 UTC 2026","","","",""
"Test cases for TestIsValidEmail","0","TestIsValidEmail","","Mon Jun 08 20:08:43 UTC 2026","passed","Mon Jun 08 20:08:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidEmail","TestIsValidEmail"
"","1","prevents MouseCoords events","preventAllDefaults","Mon Jun 08 20:16:07 UTC 2026","passed","Mon Jun 08 20:16:07 UTC 2026","","","",""
"","94","disables the JSON button if the JSON is empty","GraphControls","Mon Jun 08 20:09:58 UTC 2026","passed","Mon Jun 08 20:09:58 UTC 2026","","Exporting json","",""
"","1393","should render","EntityInfoHeader","Mon Jun 08 20:13:13 UTC 2026","passed","Mon Jun 08 20:13:14 UTC 2026","","","",""
"","83","renders Tier Zero text by default when no Zone Selector is available and on a Zone page","TagSelector","Mon Jun 08 20:13:04 UTC 2026","passed","Mon Jun 08 20:13:05 UTC 2026","","","",""
"Test cases for TestRewriter_Enter_UpdatingClauseSetsHasMutation","0","TestRewriter_Enter_UpdatingClauseSetsHasMutation","","Mon Jun 08 20:08:41 UTC 2026","passed","Mon Jun 08 20:08:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_UpdatingClauseSetsHasMutation","TestRewriter_Enter_UpdatingClauseSetsHasMutation"
"","24","does not set input text if no value is given","ManagedDatePicker - value","Mon Jun 08 20:12:39 UTC 2026","passed","Mon Jun 08 20:12:39 UTC 2026","","","",""
"","107","temporarily displays the checkmark icon after clicking copy","ExploreTableDataCell","Mon Jun 08 20:14:13 UTC 2026","passed","Mon Jun 08 20:14:13 UTC 2026","","","",""
"","1884","does not show the ""Disable MFA"" context menu option for users without MFA enabled","Users","Mon Jun 08 20:11:11 UTC 2026","passed","Mon Jun 08 20:11:13 UTC 2026","","","",""
"","125","shows formatted expiration date (yyyy-MM-dd) when expires_at is set","UserTokenManagementDialog - API Expiration Date column","Mon Jun 08 20:11:26 UTC 2026","passed","Mon Jun 08 20:11:26 UTC 2026","","","",""
"","0","returns null if paramValue is undefined","useEnvironmentParams","Mon Jun 08 20:14:53 UTC 2026","passed","Mon Jun 08 20:14:53 UTC 2026","","parseEnvironmentAggregation","",""
"Test cases for TestManagementResource_ListUsers_PredicateMismatchWithColumn","0","TestManagementResource_ListUsers_PredicateMismatchWithColumn","","Mon Jun 08 20:08:40 UTC 2026","passed","Mon Jun 08 20:08:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_PredicateMismatchWithColumn","TestManagementResource_ListUsers_PredicateMismatchWithColumn"
"","293","does not display a “Disable query timeout” checkbox when timeout limit param config is enabled true","ExploreSearch interaction","Mon Jun 08 20:15:34 UTC 2026","passed","Mon Jun 08 20:15:34 UTC 2026","","","",""
"","195","displays validation error messages when Save button is clicked and no form input is provided","PasswordDialog","Mon Jun 08 20:10:18 UTC 2026","passed","Mon Jun 08 20:10:19 UTC 2026","","","",""
"","1","should recognize azure properties","validating a node property against the shared generated schema","Mon Jun 08 20:11:41 UTC 2026","passed","Mon Jun 08 20:11:41 UTC 2026","","","",""
"Test cases for TestArgon2Digest_String","0","TestArgon2Digest_String","","Mon Jun 08 20:08:44 UTC 2026","passed","Mon Jun 08 20:08:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/crypto/TestArgon2Digest_String","TestArgon2Digest_String"
"","130","requests finished jobs","useFinishedJobs","Mon Jun 08 20:12:15 UTC 2026","passed","Mon Jun 08 20:12:15 UTC 2026","","","",""
"","77","renders citrix config controls","BloodHoundConfiguration","Mon Jun 08 20:16:08 UTC 2026","passed","Mon Jun 08 20:16:08 UTC 2026","","","",""
"Test cases for Test_ParseGraphSortParameters_InvalidSortColumn","0","Test_ParseGraphSortParameters_InvalidSortColumn","","Mon Jun 08 20:08:39 UTC 2026","passed","Mon Jun 08 20:08:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseGraphSortParameters_InvalidSortColumn","Test_ParseGraphSortParameters_InvalidSortColumn"
"","257","opens and closes the dialog with the cancel button","Tag Form","Mon Jun 08 20:09:42 UTC 2026","passed","Mon Jun 08 20:09:42 UTC 2026","","","",""
"","25","renders null if network fails to return valid asset group membership list","AssetGroupMenuItem","Mon Jun 08 20:15:20 UTC 2026","passed","Mon Jun 08 20:15:20 UTC 2026","","adding to an asset group","",""
"Test cases for TestQueries_BuildEntityQueryParams","0","TestQueries_BuildEntityQueryParams","","Mon Jun 08 20:08:41 UTC 2026","passed","Mon Jun 08 20:08:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams","TestQueries_BuildEntityQueryParams"
"","208","renders a snackbar notification in the dom and tests the long autoHideDuration","AppNotifications","Mon Jun 08 20:13:38 UTC 2026","passed","Mon Jun 08 20:13:38 UTC 2026","","","",""
"Test cases for TestManagementResource_GetSAMLProvider","17","TestManagementResource_GetSAMLProvider","","Mon Jun 08 20:08:40 UTC 2026","passed","Mon Jun 08 20:08:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetSAMLProvider","TestManagementResource_GetSAMLProvider"
"","407","renders an empty message for the entity panel before a node is selected","GroupManagement","Mon Jun 08 20:15:46 UTC 2026","passed","Mon Jun 08 20:15:47 UTC 2026","","","",""
"","119","shows ""<10 Days to Expire"" warning when token expires within 10 days","UserTokenManagementDialog - API Expiration Date column","Mon Jun 08 20:11:26 UTC 2026","passed","Mon Jun 08 20:11:26 UTC 2026","","","",""
"Test cases for TestTenantRoles","0","TestTenantRoles","","Mon Jun 08 20:08:44 UTC 2026","passed","Mon Jun 08 20:08:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestTenantRoles","TestTenantRoles"
"","331","does not auto-display the table for a node-only cypher response when the user has already selected a graph layout","GraphView","Mon Jun 08 20:15:27 UTC 2026","passed","Mon Jun 08 20:15:27 UTC 2026","","Layout selection and de-selection","",""
"","58","calls setSelected with correct data on click","NoteCell component","Mon Jun 08 20:13:33 UTC 2026","passed","Mon Jun 08 20:13:33 UTC 2026","","","",""
"","0","reports an Object ID-specific error when creating a rule and ruleType is SeedTypeObjectId and seeds are required","handleError","Mon Jun 08 20:11:09 UTC 2026","passed","Mon Jun 08 20:11:09 UTC 2026","","","",""
"","8","safely handles removing nonexistent key","useObjectState","Mon Jun 08 20:14:09 UTC 2026","passed","Mon Jun 08 20:14:09 UTC 2026","","","",""
"","2","updates state when an external storage event is fired for the same key","useLocalStorage","Mon Jun 08 20:12:05 UTC 2026","passed","Mon Jun 08 20:12:05 UTC 2026","","storage event synchronisation","",""
"Test cases for TestResources_ListADGroupSessions","2","TestResources_ListADGroupSessions","","Mon Jun 08 20:08:40 UTC 2026","passed","Mon Jun 08 20:08:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupSessions","TestResources_ListADGroupSessions"
"Test cases for TestManagementResource_SAMLCallbackRedirect","11","TestManagementResource_SAMLCallbackRedirect","","Mon Jun 08 20:08:40 UTC 2026","passed","Mon Jun 08 20:08:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLCallbackRedirect","TestManagementResource_SAMLCallbackRedirect"
"","121","links to the specified route with global params intact","AppLink","Mon Jun 08 20:13:06 UTC 2026","passed","Mon Jun 08 20:13:06 UTC 2026","","","",""
"","1385","shows an error message when unable to delete a rule","Rule Form","Mon Jun 08 20:09:59 UTC 2026","passed","Mon Jun 08 20:10:00 UTC 2026","","","",""
"","163","Verify Vault Reader count is the count returned by All Readers","EntityInfoDataTableGraphed","Mon Jun 08 20:11:56 UTC 2026","passed","Mon Jun 08 20:11:56 UTC 2026","","Node count for Vault Readers nested table","",""
"","112","displays an error message","GraphView","Mon Jun 08 20:15:20 UTC 2026","passed","Mon Jun 08 20:15:20 UTC 2026","","","",""
"","12","optionally allows the consumer to pass a query to performSearch() and adds that query to the url","useCypherSearch","Mon Jun 08 20:14:27 UTC 2026","passed","Mon Jun 08 20:14:27 UTC 2026","","","",""
"","2","determines glyphs with the tier_managent_engine feature flag disabled","getNodeGlyphs","Mon Jun 08 20:15:41 UTC 2026","passed","Mon Jun 08 20:15:41 UTC 2026","","","",""
"","334","renders a graph if the query has any node edges","GraphView","Mon Jun 08 20:15:23 UTC 2026","passed","Mon Jun 08 20:15:23 UTC 2026","","","",""
"","3240","subcategory with duplicate name does not show indeterminate when all its children are unchecked","Pathfinding","Mon Jun 08 20:11:10 UTC 2026","passed","Mon Jun 08 20:11:14 UTC 2026","","","",""
"Test cases for TestTracker_HasEdge_PropertyMismatchTriggersInsert","0","TestTracker_HasEdge_PropertyMismatchTriggersInsert","","Mon Jun 08 20:08:44 UTC 2026","passed","Mon Jun 08 20:08:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_PropertyMismatchTriggersInsert","TestTracker_HasEdge_PropertyMismatchTriggersInsert"
"","686","filters by the selected status","FileIngestFilterDialog","Mon Jun 08 20:11:15 UTC 2026","passed","Mon Jun 08 20:11:16 UTC 2026","","Status Select","",""
"","293","should disable Cancel and Save buttons while isLoading is true","UpdateUserDialog","Mon Jun 08 20:10:53 UTC 2026","passed","Mon Jun 08 20:10:54 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_UserIDFilter","1","TestManagementResource_ListAuthTokens_UserIDFilter","","Mon Jun 08 20:08:40 UTC 2026","passed","Mon Jun 08 20:08:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_UserIDFilter","TestManagementResource_ListAuthTokens_UserIDFilter"
"Test cases for TestFloatEqual","0","TestFloatEqual","","Mon Jun 08 20:08:41 UTC 2026","passed","Mon Jun 08 20:08:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatEqual","TestFloatEqual"
"","137","does not make feature-flag request if user is not fully authenticated","app","Mon Jun 08 20:15:55 UTC 2026","passed","Mon Jun 08 20:15:55 UTC 2026","","<Inner />","",""
"Test cases for TestManagementResource_OIDCLoginHandler","11","TestManagementResource_OIDCLoginHandler","","Mon Jun 08 20:08:40 UTC 2026","passed","Mon Jun 08 20:08:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_OIDCLoginHandler","TestManagementResource_OIDCLoginHandler"
"Test cases for TestResources_ListPublishedToCAs","0","TestResources_ListPublishedToCAs","","Mon Jun 08 20:08:40 UTC 2026","passed","Mon Jun 08 20:08:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListPublishedToCAs","TestResources_ListPublishedToCAs"
"","5","stores an object value in localStorage","useLocalStorage","Mon Jun 08 20:12:05 UTC 2026","passed","Mon Jun 08 20:12:05 UTC 2026","","setValue","",""
"","777","displays validation error messages when password does not match confirmation","PasswordDialog","Mon Jun 08 20:10:20 UTC 2026","passed","Mon Jun 08 20:10:20 UTC 2026","","","",""
"","0","The data is fetching","Getting the text for the disabled item display for a search when there are no results","Mon Jun 08 20:13:15 UTC 2026","passed","Mon Jun 08 20:13:15 UTC 2026","","Loading states","",""
"Test cases for TestResources_GetAssetGroupSelectorMemberCountsByKind","0","TestResources_GetAssetGroupSelectorMemberCountsByKind","","Mon Jun 08 20:08:40 UTC 2026","passed","Mon Jun 08 20:08:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupSelectorMemberCountsByKind","TestResources_GetAssetGroupSelectorMemberCountsByKind"
"","138","renders a graph view","GraphView","Mon Jun 08 20:15:20 UTC 2026","passed","Mon Jun 08 20:15:20 UTC 2026","","","",""
"Test cases for TestSavedQueries_IsString","0","TestSavedQueries_IsString","","Mon Jun 08 20:08:41 UTC 2026","passed","Mon Jun 08 20:08:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_IsString","TestSavedQueries_IsString"
"Test cases for TestResources_GetEdgeComposition","72","TestResources_GetEdgeComposition","","Mon Jun 08 20:08:40 UTC 2026","passed","Mon Jun 08 20:08:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEdgeComposition","TestResources_GetEdgeComposition"
"","56","passes data to testing component","SavedQueriesProvider","Mon Jun 08 20:14:35 UTC 2026","passed","Mon Jun 08 20:14:35 UTC 2026","","","",""
"","61","renders a dash when actor is BloodHoundString","NoteCell component","Mon Jun 08 20:13:32 UTC 2026","passed","Mon Jun 08 20:13:32 UTC 2026","","","",""
"","62","applies empty state height when no results","ActiveExtensionsCard","Mon Jun 08 20:10:07 UTC 2026","passed","Mon Jun 08 20:10:07 UTC 2026","","","",""
"","192","should display error message when error prop is provided","UpdateUserDialog","Mon Jun 08 20:10:54 UTC 2026","passed","Mon Jun 08 20:10:54 UTC 2026","","","",""
"Test cases for TestResources_StartIngestJob","116","TestResources_StartIngestJob","","Mon Jun 08 20:08:40 UTC 2026","passed","Mon Jun 08 20:08:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_StartIngestJob","TestResources_StartIngestJob"
"","342","does fires TagToLabelDialog when the Label option is clicked","TagToZoneLabel","Mon Jun 08 20:09:50 UTC 2026","passed","Mon Jun 08 20:09:50 UTC 2026","","","",""
"","410","should render","PasswordResetForm","Mon Jun 08 20:12:24 UTC 2026","passed","Mon Jun 08 20:12:25 UTC 2026","","","",""
