"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1040","should not call onSubmit when expired password matches current password when reset password button clicked","PasswordResetForm","Mon Jun 29 19:55:26 UTC 2026","passed","Mon Jun 29 19:55:27 UTC 2026","","","",""
"","5","`undefined` input is provided","parseKeywordAndTypeValue","Mon Jun 29 19:57:50 UTC 2026","passed","Mon Jun 29 19:57:50 UTC 2026","","","",""
"Test cases for TestRewriter_Enter_AllAttackPathsShortcut_ReplacesKinds","0","TestRewriter_Enter_AllAttackPathsShortcut_ReplacesKinds","","Mon Jun 29 19:51:23 UTC 2026","passed","Mon Jun 29 19:51:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_AllAttackPathsShortcut_ReplacesKinds","TestRewriter_Enter_AllAttackPathsShortcut_ReplacesKinds"
"","18","upon performing a search, updates the url params with the base64-encoded current query and sets searchType to 'cypher'","useCypherSearch","Mon Jun 29 19:57:33 UTC 2026","passed","Mon Jun 29 19:57:33 UTC 2026","","","",""
"","742","does not allow confirmation while dates are invalid","FileIngestFilterDialog","Mon Jun 29 19:54:06 UTC 2026","passed","Mon Jun 29 19:54:07 UTC 2026","","Date Range Inputs","",""
"","120","should call onCancel when return to login button clicked","OneTimePasscodeForm","Mon Jun 29 19:57:10 UTC 2026","passed","Mon Jun 29 19:57:10 UTC 2026","","","",""
"Test cases for TestMaybeSubmitRelationshipUpdate","0","TestMaybeSubmitRelationshipUpdate","","Mon Jun 29 19:51:26 UTC 2026","passed","Mon Jun 29 19:51:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMaybeSubmitRelationshipUpdate","TestMaybeSubmitRelationshipUpdate"
"","605","changes the text from ""Disabled"" to ""Enabled"" when the Rule Status switch is toggled","Rule Form","Mon Jun 29 19:52:34 UTC 2026","passed","Mon Jun 29 19:52:35 UTC 2026","","","",""
"","17","does not render the tooltip icon when tooltipText prop is not passed","ColumnHeaders","Mon Jun 29 19:55:39 UTC 2026","passed","Mon Jun 29 19:55:39 UTC 2026","","SortableHeader with Tooltip","",""
"","61","enables correctly returning the tag associated with Tier Zero (position value of 1) from the list of tags","the useAssetGroupTags utilities","Mon Jun 29 19:54:24 UTC 2026","passed","Mon Jun 29 19:54:24 UTC 2026","","","",""
"Test cases for TestGetAzureDataQualityStats_Success","0","TestGetAzureDataQualityStats_Success","","Mon Jun 29 19:51:17 UTC 2026","passed","Mon Jun 29 19:51:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetAzureDataQualityStats_Success","TestGetAzureDataQualityStats_Success"
"Test cases for TestFilterStructSlice","0","TestFilterStructSlice","","Mon Jun 29 19:51:05 UTC 2026","passed","Mon Jun 29 19:51:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestFilterStructSlice","TestFilterStructSlice"
"TestIsValidateGooseTimeStamp to validate different cases of this prefix requirement","0","TestIsValidateGooseTimeStamp","","Mon Jun 29 19:51:21 UTC 2026","passed","Mon Jun 29 19:51:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestIsValidateGooseTimeStamp","TestIsValidateGooseTimeStamp"
"","0","should return false when there is no match","compareTerm","Mon Jun 29 19:57:00 UTC 2026","passed","Mon Jun 29 19:57:00 UTC 2026","","","",""
"Test cases for TestOrphanFileSweeper_ClearLegacyLocalIngestFiles","20","TestOrphanFileSweeper_ClearLegacyLocalIngestFiles","","Mon Jun 29 19:51:19 UTC 2026","passed","Mon Jun 29 19:51:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestOrphanFileSweeper_ClearLegacyLocalIngestFiles","TestOrphanFileSweeper_ClearLegacyLocalIngestFiles"
"","149","shows the Automatic Certification label and the certification dropdown with its full description","BasicInfo","Mon Jun 29 19:55:19 UTC 2026","passed","Mon Jun 29 19:55:19 UTC 2026","","when isCertificationDisabledOnZoneLevel is true","",""
"","896","should call onSubmit with email address and password when login button clicked","LoginForm","Mon Jun 29 19:57:19 UTC 2026","passed","Mon Jun 29 19:57:19 UTC 2026","","","",""
"","888","executes a primary search when only a source node is provided","Pathfinding: interaction","Mon Jun 29 19:55:13 UTC 2026","passed","Mon Jun 29 19:55:14 UTC 2026","","","",""
"Test cases for TestParseOptionalLimitQueryParameter","86","TestParseOptionalLimitQueryParameter","","Mon Jun 29 19:51:17 UTC 2026","passed","Mon Jun 29 19:51:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseOptionalLimitQueryParameter","TestParseOptionalLimitQueryParameter"
"","425","sets a primarySearch=id and searchType=node when secondarySearch is falsey","ContextMenu","Mon Jun 29 19:54:21 UTC 2026","passed","Mon Jun 29 19:54:21 UTC 2026","","","",""
"","467","displays a polite message when there are no user updatable features available","EarlyAccessFeatures","Mon Jun 29 19:58:59 UTC 2026","passed","Mon Jun 29 19:59:00 UTC 2026","","","",""
"","125","displays an error message","GraphView","Mon Jun 29 19:58:31 UTC 2026","passed","Mon Jun 29 19:58:31 UTC 2026","","","",""
"Test cases for TestWriteBasic","5","TestWriteBasic","","Mon Jun 29 19:51:50 UTC 2026","passed","Mon Jun 29 19:51:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/responses/TestWriteBasic","TestWriteBasic"
"","0","Null input is provided","parseKeywordAndTypeValue","Mon Jun 29 19:57:50 UTC 2026","passed","Mon Jun 29 19:57:50 UTC 2026","","","",""
"Test cases for TestSavedQueries_IsString","0","TestSavedQueries_IsString","","Mon Jun 29 19:51:22 UTC 2026","passed","Mon Jun 29 19:51:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_IsString","TestSavedQueries_IsString"
"","18","returns active-directory environmentInfo when environmentAggregation param is active-directory","useAvailableEnvironments","Mon Jun 29 19:55:21 UTC 2026","passed","Mon Jun 29 19:55:21 UTC 2026","","useSelectedEnvironment","",""
"Test cases for TestManagementResource_ListRoles_SortingError","0","TestManagementResource_ListRoles_SortingError","","Mon Jun 29 19:51:23 UTC 2026","passed","Mon Jun 29 19:51:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_SortingError","TestManagementResource_ListRoles_SortingError"
"","5","returns empty array when environments is empty","filterAndSearchEnvironments","Mon Jun 29 19:52:48 UTC 2026","passed","Mon Jun 29 19:52:48 UTC 2026","","with empty environments","",""
"Test cases for TestResources_ListADEntityControllers","0","TestResources_ListADEntityControllers","","Mon Jun 29 19:51:17 UTC 2026","passed","Mon Jun 29 19:51:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityControllers","TestResources_ListADEntityControllers"
"TestRegister_RateLimitingReturns429 verifies that the graphdb routes are wiredwith the rate-limiting middleware and that requests exceeding the per-IP limitare rejected with 429 before reaching the handler.Because the rate limiter is registered as the outermost middleware layer(before the permissions check), even unauthenticated requests count againstthe limit and trigger 429 once the budget is exhausted.","1","TestRegister_RateLimitingReturns429","","Mon Jun 29 19:52:12 UTC 2026","passed","Mon Jun 29 19:52:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/graphdb/internal/routes/TestRegister_RateLimitingReturns429","TestRegister_RateLimitingReturns429"
"","98","hides loading state when data is available","GraphDataCheckboxes","Mon Jun 29 19:53:50 UTC 2026","passed","Mon Jun 29 19:53:50 UTC 2026","","","",""
