"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestManagementResource_SSOLoginHandler","6","TestManagementResource_SSOLoginHandler","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SSOLoginHandler","TestManagementResource_SSOLoginHandler"
"","6","shows items when the user has admin permissions","useSubNavRoutes","2026-08-24","passed","2026-08-24","","adminOnly gate","",""
"","336","calls the passed in select handler when clicking the Confirm button","Glyph Select Dialog","2026-08-24","passed","2026-08-24","","","",""
"","79","skips undefined items gracefully","<DetailsAccordion />","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestParseConfiguration_Storage","0","TestParseConfiguration_Storage","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestParseConfiguration_Storage","TestParseConfiguration_Storage"
"","66","includes all traversable OpenGraph edges in their own category when they are available via the API","useEdgeCategories","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestAnalysisPipelineStepShouldRun","3","TestAnalysisPipelineStepShouldRun","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/TestAnalysisPipelineStepShouldRun","TestAnalysisPipelineStepShouldRun"
"","636","displays current password error messages when current password is empty","PasswordDialog","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestFileServiceResolver_Resolve","3","TestFileServiceResolver_Resolve","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/storage/TestFileServiceResolver_Resolve","TestFileServiceResolver_Resolve"
"","517","calls setFilters when the Confirm button is clicked","Privilege Zones History Filter Dialog","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestNewAnalysisRequestSubmitter","1","TestNewAnalysisRequestSubmitter","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/server/analysis/TestNewAnalysisRequestSubmitter","TestNewAnalysisRequestSubmitter"
"Test cases for TestMarkdownValidator_Validate","62","TestMarkdownValidator_Validate","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestMarkdownValidator_Validate","TestMarkdownValidator_Validate"
"","129","calls onConfirm when confirm button clicked","EarlyAccessFeaturesWarningDialog","2026-08-24","passed","2026-08-24","","","",""
"","823","clicking checkbox will remove error if present","DatabaseManagement","2026-08-24","passed","2026-08-24","","","",""
"","3","returns null if paramValue is +0","useEnvironmentParams","2026-08-24","passed","2026-08-24","","parseEnvironmentAggregation","",""
"","311","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","2026-08-24","passed","2026-08-24","","","",""
"","63","should on clicking remove call clearSelectedItem","EntityInfoHeader","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestActivateMFA_Success","1206","TestActivateMFA_Success","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestActivateMFA_Success","TestActivateMFA_Success"
"Test cases for TestResources_UpdateSavedQuery_AdminPublicQuery_Success","0","TestResources_UpdateSavedQuery_AdminPublicQuery_Success","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_AdminPublicQuery_Success","TestResources_UpdateSavedQuery_AdminPublicQuery_Success"
"Test cases for TestAnalysisStepsValue","9","TestAnalysisStepsValue","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestAnalysisStepsValue","TestAnalysisStepsValue"
"","0","returns zero for empty input","getRelationshipsTotalCount","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestUnmarshalInt","0","TestUnmarshalInt","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalInt","TestUnmarshalInt"
"","200","fires runQuery in context provider","ListItemActionMenu","2026-08-24","passed","2026-08-24","","","",""
"","0","An unknown error occurred when fetching the data","Getting the text for the disabled item display for a search when there are no results","2026-08-24","passed","2026-08-24","","Error states","",""
"","1","adds email filter if madeBy contains ""@""","createHistoryParams","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestRegister","2","TestRegister","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/server/identity/internal/routes/TestRegister","TestRegister"
"","8","should not render a Field when the provided value is """"","Field","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestResources_CreateCustomNodeKindsTest","99","TestResources_CreateCustomNodeKindsTest","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateCustomNodeKindsTest","TestResources_CreateCustomNodeKindsTest"
"","1013","renders asset group edit options with graph write permissions","ContextMenu","2026-08-24","passed","2026-08-24","","","",""
"","1","combines platform and risk filters","filterAndSearchEnvironments","2026-08-24","passed","2026-08-24","","combined filters","",""
"Test cases for TestManagementResource_UpdateUser_LookupActiveSessionsError","1178","TestManagementResource_UpdateUser_LookupActiveSessionsError","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_LookupActiveSessionsError","TestManagementResource_UpdateUser_LookupActiveSessionsError"
"","36","sets autoDisplayTable to false if query returns edges","useExploreTableAutoDisplay","2026-08-24","passed","2026-08-24","","","",""
"","0","sums all relationship metric values","getRelationshipsTotalCount","2026-08-24","passed","2026-08-24","","","",""
"","288","clicking an enabled header toggles content (single mode)","<DetailsAccordion />","2026-08-24","passed","2026-08-24","","","",""
"","2","treats a missing key as null when computing the next value","useLocalStorage","2026-08-24","passed","2026-08-24","","functional updater","",""
"","0","returns an empty array for a none selection","getValuesFromSelection","2026-08-24","passed","2026-08-24","","","",""
"","337","displays 0 when a given sections returns empty, and sums the rest of the sections correctly","EntityInfoDataTableGraphed","2026-08-24","passed","2026-08-24","","Node count for nested table that counts all sections","",""
"","0","The node radius is adjusted for nodes that have their ""highlighted"" property set to true since the highlight adds some padding","getNodeRadius","2026-08-24","passed","2026-08-24","","","",""
"","151","renders enabled Zone and Object tabs and disabled Rule tab","Selected Details Tabs","2026-08-24","passed","2026-08-24","","Selected Details Tabs - Params present","",""
"","4","should return true when value matches term","compareTerm","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestTimeEqual","0","TestTimeEqual","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeEqual","TestTimeEqual"
"","358","sets a primarySearch=id and searchType=node when secondarySearch is falsey","ContextMenu","2026-08-24","passed","2026-08-24","","","",""
"","676","reflects the persisted selected layout in the controls menu","GraphView","2026-08-24","passed","2026-08-24","","Layout selection and de-selection","",""
"","833","should render a create user form","CreateUserDialog","2026-08-24","passed","2026-08-24","","","",""
"Test cases for Test_cacheQueryResult","1","Test_cacheQueryResult","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_cacheQueryResult","Test_cacheQueryResult"
"Test cases for TestManagementResource_UpdateUser_SelfDisable","1075","TestManagementResource_UpdateUser_SelfDisable","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_SelfDisable","TestManagementResource_UpdateUser_SelfDisable"
"","102","renders a row per node stat plus the relationship row when populated","OpenGraphInfo","2026-08-24","passed","2026-08-24","","","",""
"","43","should display a message","CypherSearchMessage","2026-08-24","passed","2026-08-24","","","",""
"","2","does not put assertive messages in the polite region","AnnouncementProvider","2026-08-24","passed","2026-08-24","","","",""
"","3339","The password reset dialog is opened when switching a user from SAML based authentication to username/password based authentication","Users","2026-08-24","passed","2026-08-24","","","",""
"","634","filters by the selected date range","FileIngestFilterDialog","2026-08-24","passed","2026-08-24","","Date Range Inputs","",""
"Test cases for TestFloatSetValid","0","TestFloatSetValid","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatSetValid","TestFloatSetValid"
"Test cases for TestPermissionsCheckAtLeastOne","0","TestPermissionsCheckAtLeastOne","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestPermissionsCheckAtLeastOne","TestPermissionsCheckAtLeastOne"
"Test cases for TestManagementResource_CreateSAMLProviderMultipart","31","TestManagementResource_CreateSAMLProviderMultipart","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_CreateSAMLProviderMultipart","TestManagementResource_CreateSAMLProviderMultipart"
"","13","respects the initial sort state parameters passed in","useSortParams","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestManagementResource_ServeMetadata","31","TestManagementResource_ServeMetadata","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ServeMetadata","TestManagementResource_ServeMetadata"
"Test cases for TestResources_UpdateAssetGroup","0","TestResources_UpdateAssetGroup","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroup","TestResources_UpdateAssetGroup"
"Test cases for TestContextMiddleware_InvalidWait","0","TestContextMiddleware_InvalidWait","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddleware_InvalidWait","TestContextMiddleware_InvalidWait"
"","722","sets exploreSearchTab param to cypher when the user clicks the `cypher` tab","ExploreSearch sets searchType on tab changing","2026-08-24","passed","2026-08-24","","","",""
"","412","should disable Cancel and Save buttons while isLoading is true","CreateUserDialog","2026-08-24","passed","2026-08-24","","","",""
"","728","has status filters","FileIngestFilterDialog","2026-08-24","passed","2026-08-24","","Status Select","",""
"","102","should display locally formatted numbers if they are larger than 999","LoadContainer","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestDatabase_GetAssetGroupTagSelector","0","TestDatabase_GetAssetGroupTagSelector","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestDatabase_GetAssetGroupTagSelector","TestDatabase_GetAssetGroupTagSelector"
"","14","renders custom icon correctly","NodeIcon","2026-08-24","passed","2026-08-24","","","",""
"","0","A type and keyword were provided but there were no results available","Getting the text for the disabled item display for a search when there are no results","2026-08-24","passed","2026-08-24","","Empty data states","",""
"Test cases for TestGetDataQualityAggregations_Success","0","TestGetDataQualityAggregations_Success","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetDataQualityAggregations_Success","TestGetDataQualityAggregations_Success"
"","1","returns false when WebGL is not available in the current browser context","WebGL compatibility check","2026-08-24","passed","2026-08-24","","","",""
"","769","should fire Confirm once with true after typing challenge text","DeleteConfirmationDialog","2026-08-24","passed","2026-08-24","","","",""
"","78","indicates that filters are inactive","AssetGroupEdit","2026-08-24","passed","2026-08-24","","","",""
"Test cases for TestStore_GetDatapipeStatus","2","TestStore_GetDatapipeStatus","","2026-08-24","passed","2026-08-24","","Go Test","github.com/specterops/bloodhound/server/appcfg/internal/appdb/TestStore_GetDatapipeStatus","TestStore_GetDatapipeStatus"
"","711","renders a button that expands the filter section","AssetGroupEdit","2026-08-24","passed","2026-08-24","","","",""
"","0","returns null if paramValue is undefined","useEnvironmentParams","2026-08-24","passed","2026-08-24","","parseEnvironmentAggregation","",""
"","76","sets primarySearch, searchType, exploreSearchTab in URL params when the click handler is executed","useEdgeInfoItems","2026-08-24","passed","2026-08-24","","","",""
