"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","when password is expired and on password reset page, no redirect occurs","AuthenticatedRoute","Fri Mar 20 01:51:10 UTC 2026","passed","Fri Mar 20 01:51:10 UTC 2026","","","",""
"","80","allows a consumer to swap the values of the two inputs and update the query params accordingly","usePathfindingSearch","Fri Mar 20 01:47:39 UTC 2026","passed","Fri Mar 20 01:47:39 UTC 2026","","","",""
"","374","should display CreateUserTokenDialog","UserTokenManagementDialog","Fri Mar 20 01:48:45 UTC 2026","passed","Fri Mar 20 01:48:46 UTC 2026","","when user clicks ""Create Token"" button","",""
"Test cases for TestManagementResource_ListUsers_InvalidFilterPredicate","0","TestManagementResource_ListUsers_InvalidFilterPredicate","","Fri Mar 20 01:44:43 UTC 2026","passed","Fri Mar 20 01:44:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_InvalidFilterPredicate","TestManagementResource_ListUsers_InvalidFilterPredicate"
"","201","should display a toggle switch to enable multi-factor authentication","UserProfile","Fri Mar 20 01:46:54 UTC 2026","passed","Fri Mar 20 01:46:54 UTC 2026","","","",""
"Test cases for TestResources_ListADGroupMembers","0","TestResources_ListADGroupMembers","","Fri Mar 20 01:44:37 UTC 2026","passed","Fri Mar 20 01:44:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupMembers","TestResources_ListADGroupMembers"
"","0","should return false when there is no match","OperationsFilterPlugin","Fri Mar 20 01:50:17 UTC 2026","passed","Fri Mar 20 01:50:17 UTC 2026","","","",""
"","2897","should close the edge filtering dialog when user clicks cancel button","EdgeFilter","Fri Mar 20 01:47:45 UTC 2026","passed","Fri Mar 20 01:47:48 UTC 2026","","","",""
"","103","should display the logged in user's full name","UserProfile","Fri Mar 20 01:46:53 UTC 2026","passed","Fri Mar 20 01:46:53 UTC 2026","","","",""
"","139","renders a confirm dialg","ConfirmDeleteQueryDialog","Fri Mar 20 01:50:06 UTC 2026","passed","Fri Mar 20 01:50:07 UTC 2026","","","",""
"","210","clicking an enabled header toggles content (single mode)","<DetailsAccordion />","Fri Mar 20 01:46:30 UTC 2026","passed","Fri Mar 20 01:46:30 UTC 2026","","","",""
