"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","84","copys children value to clipboard after clicking the copy btn","CodeController","Sat May 30 02:43:26 UTC 2026","passed","Sat May 30 02:43:26 UTC 2026","","","",""
"","281","shows ""Clear All"" when all columns are selected","ManageColumnsComboBox","Sat May 30 02:40:14 UTC 2026","passed","Sat May 30 02:40:14 UTC 2026","","","",""
"Test cases for TestParseUserIP_RemoteAddrOnly","0","TestParseUserIP_RemoteAddrOnly","","Sat May 30 02:36:52 UTC 2026","passed","Sat May 30 02:36:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestParseUserIP_RemoteAddrOnly","TestParseUserIP_RemoteAddrOnly"
"","12","renders note content when currentNote is present","HistoryNotes Component","Sat May 30 02:43:26 UTC 2026","passed","Sat May 30 02:43:26 UTC 2026","","","",""
"","1231","should call onSave when Save button is clicked and form input is valid","CreateUserDialog","Sat May 30 02:39:07 UTC 2026","passed","Sat May 30 02:39:09 UTC 2026","","","",""
"","10","renders the LabelSelector when available and on a Label page","TagSelector","Sat May 30 02:41:51 UTC 2026","passed","Sat May 30 02:41:51 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteOIDCProvider","0","TestManagementResource_DeleteOIDCProvider","","Sat May 30 02:36:59 UTC 2026","passed","Sat May 30 02:36:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteOIDCProvider","TestManagementResource_DeleteOIDCProvider"
"","12","should not render if open === false","ConfirmUpdateQueryDialog","Sat May 30 02:43:19 UTC 2026","passed","Sat May 30 02:43:19 UTC 2026","","","",""
"","71","renders a link to the documentation","BloodHoundConfiguration","Sat May 30 02:45:00 UTC 2026","passed","Sat May 30 02:45:00 UTC 2026","","","",""
"","240","should display a toggle switch to enable multi-factor authentication","UserProfile","Sat May 30 02:40:40 UTC 2026","passed","Sat May 30 02:40:40 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupTags","0","TestResources_GetAssetGroupTags","","Sat May 30 02:36:59 UTC 2026","passed","Sat May 30 02:36:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTags","TestResources_GetAssetGroupTags"
"Test cases for TestResources_DeleteSavedQuery_RecordNotFound","2","TestResources_DeleteSavedQuery_RecordNotFound","","Sat May 30 02:36:59 UTC 2026","passed","Sat May 30 02:36:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_RecordNotFound","TestResources_DeleteSavedQuery_RecordNotFound"
"","1185","opens a submenu when user hovers over `Copy`","ContextMenu","Sat May 30 02:44:34 UTC 2026","passed","Sat May 30 02:44:35 UTC 2026","","","",""
"","386","displays a completion of 100% and adds a ""Close"" button that closes the dialog after a successful upload","SchemaUploadDialog","Sat May 30 02:39:49 UTC 2026","passed","Sat May 30 02:39:49 UTC 2026","","","",""
"Test cases for Test_parseAuthorizationHeader","1","Test_parseAuthorizationHeader","","Sat May 30 02:36:52 UTC 2026","passed","Sat May 30 02:36:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_parseAuthorizationHeader","Test_parseAuthorizationHeader"
"Test cases for TestContextMiddleware_InvalidWaitLessThanZero","0","TestContextMiddleware_InvalidWaitLessThanZero","","Sat May 30 02:36:52 UTC 2026","passed","Sat May 30 02:36:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddleware_InvalidWaitLessThanZero","TestContextMiddleware_InvalidWaitLessThanZero"
