"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_ListADEntityDCOMRights","1","TestResources_ListADEntityDCOMRights","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityDCOMRights","TestResources_ListADEntityDCOMRights"
"","0","returns Object ID message when ruleType is SeedTypeObjectId and seeds are required","getErrorMessage","Sat May 09 02:29:27 UTC 2026","passed","Sat May 09 02:29:27 UTC 2026","","","",""
"Test cases for TestTextUnmarshalInt","1","TestTextUnmarshalInt","","Sat May 09 02:27:10 UTC 2026","passed","Sat May 09 02:27:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalInt","TestTextUnmarshalInt"
"Test cases for TestTimeEqual","0","TestTimeEqual","","Sat May 09 02:27:10 UTC 2026","passed","Sat May 09 02:27:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeEqual","TestTimeEqual"
"","283","filters extensions based on search input","ActiveExtensionsCard","Sat May 09 02:28:29 UTC 2026","passed","Sat May 09 02:28:29 UTC 2026","","","",""
"","356","should display CreateUserTokenDialog","UserTokenManagementDialog","Sat May 09 02:29:39 UTC 2026","passed","Sat May 09 02:29:39 UTC 2026","","when user clicks ""Create Token"" button","",""
"","146","shows formatted expiration date (yyyy-MM-dd) when expires_at is set","UserTokenManagementDialog - API Expiration Date column","Sat May 09 02:29:40 UTC 2026","passed","Sat May 09 02:29:40 UTC 2026","","","",""
"","540","should display Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and user role is selected","UpdateUserForm","Sat May 09 02:28:18 UTC 2026","passed","Sat May 09 02:28:19 UTC 2026","","","",""
"","256","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","Sat May 09 02:29:40 UTC 2026","passed","Sat May 09 02:29:41 UTC 2026","","","",""
"","142","should display an error when error prop is truthy","SaveQueryDialog","Sat May 09 02:28:11 UTC 2026","passed","Sat May 09 02:28:11 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupSelectorMemberCountsByKind","3","TestResources_GetAssetGroupSelectorMemberCountsByKind","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupSelectorMemberCountsByKind","TestResources_GetAssetGroupSelectorMemberCountsByKind"
"","230","fires runQuery in context provider","ListItemActionMenu","Sat May 09 02:31:38 UTC 2026","passed","Sat May 09 02:31:38 UTC 2026","","","",""
"","11","should return true when value matches term","compareTerm","Sat May 09 02:32:09 UTC 2026","passed","Sat May 09 02:32:09 UTC 2026","","","",""
"","21","should render when search string matches text entirely","HighlightedText","Sat May 09 02:32:26 UTC 2026","passed","Sat May 09 02:32:26 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupTagMemberInfo","2","TestResources_GetAssetGroupTagMemberInfo","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTagMemberInfo","TestResources_GetAssetGroupTagMemberInfo"
"","1696","renders","Glyph Select Dialog","Sat May 09 02:32:45 UTC 2026","passed","Sat May 09 02:32:46 UTC 2026","","","",""
"Test cases for TestResources_ListADComputerRDPUsers","0","TestResources_ListADComputerRDPUsers","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADComputerRDPUsers","TestResources_ListADComputerRDPUsers"
"Test cases for TestRegisterBHCEMetrics","2","TestRegisterBHCEMetrics","","Sat May 09 02:27:19 UTC 2026","passed","Sat May 09 02:27:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/metricsregistration/TestRegisterBHCEMetrics","TestRegisterBHCEMetrics"
"","0","returns empty array when combined filters match nothing","filterAndSearchEnvironments","Sat May 09 02:28:22 UTC 2026","passed","Sat May 09 02:28:22 UTC 2026","","combined filters","",""
"","265","prevents a user from proceeding if the file is not valid","ImportQueryDialog","Sat May 09 02:33:04 UTC 2026","passed","Sat May 09 02:33:05 UTC 2026","","","",""
"","152","renders a single item when items is an object","<DetailsAccordion />","Sat May 09 02:29:45 UTC 2026","passed","Sat May 09 02:29:45 UTC 2026","","","",""
"","259","should render","SSOProviderTable","Sat May 09 02:31:43 UTC 2026","passed","Sat May 09 02:31:43 UTC 2026","","","",""
"","350","renders headers","CommonSearches","Sat May 09 02:29:49 UTC 2026","passed","Sat May 09 02:29:50 UTC 2026","","","",""
"","0","returns undefined if graphData is null or not a GraphResponse","getExploreTableData","Sat May 09 02:31:03 UTC 2026","passed","Sat May 09 02:31:03 UTC 2026","","","",""
"Test cases for TestNodeNamePrefix_String","0","TestNodeNamePrefix_String","","Sat May 09 02:27:15 UTC 2026","passed","Sat May 09 02:27:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNodeNamePrefix_String","TestNodeNamePrefix_String"
"","104","should display the ""My Profile"" title","UserProfile","Sat May 09 02:30:11 UTC 2026","passed","Sat May 09 02:30:11 UTC 2026","","","",""
"Test cases for Test_filterAndFormatSearchResults","0","Test_filterAndFormatSearchResults","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults","Test_filterAndFormatSearchResults"
"Test cases for TestManagementResource_GetAZEntity","83","TestManagementResource_GetAZEntity","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestManagementResource_GetAZEntity","TestManagementResource_GetAZEntity"
"Test cases for TestNewAuditLog_BadAuthContext","0","TestNewAuditLog_BadAuthContext","","Sat May 09 02:27:10 UTC 2026","passed","Sat May 09 02:27:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog_BadAuthContext","TestNewAuditLog_BadAuthContext"
"","2","writes initialValue to localStorage when the key is absent","useLocalStorage","Sat May 09 02:30:19 UTC 2026","passed","Sat May 09 02:30:19 UTC 2026","","initial value","",""
"","186","renders a confirm dialg","ConfirmDeleteQueryDialog","Sat May 09 02:33:04 UTC 2026","passed","Sat May 09 02:33:04 UTC 2026","","","",""
"","64","excludes API edges that are associated with one of our built-in schema types","useEdgeCategories","Sat May 09 02:30:05 UTC 2026","passed","Sat May 09 02:30:05 UTC 2026","","","",""
"Test cases for Test_GetApplicationConfigurations","0","Test_GetApplicationConfigurations","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_GetApplicationConfigurations","Test_GetApplicationConfigurations"
"Test cases for TestDisenrollMFA_Admin_Success","1975","TestDisenrollMFA_Admin_Success","","Sat May 09 02:27:33 UTC 2026","passed","Sat May 09 02:27:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Admin_Success","TestDisenrollMFA_Admin_Success"
"Test cases for TestToolContainer_GetScheduledAnalysisConfiguration_Errors","5","TestToolContainer_GetScheduledAnalysisConfiguration_Errors","","Sat May 09 02:27:01 UTC 2026","passed","Sat May 09 02:27:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestToolContainer_GetScheduledAnalysisConfiguration_Errors","TestToolContainer_GetScheduledAnalysisConfiguration_Errors"
"","0","handles empty search string","filterAndSearchEnvironments","Sat May 09 02:28:22 UTC 2026","passed","Sat May 09 02:28:22 UTC 2026","","search filter","",""
"Test cases for TestInt64SetValid","0","TestInt64SetValid","","Sat May 09 02:27:10 UTC 2026","passed","Sat May 09 02:27:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64SetValid","TestInt64SetValid"
"","74","disables delete button for built-in extensions","ActiveExtensionsCard","Sat May 09 02:28:30 UTC 2026","passed","Sat May 09 02:28:30 UTC 2026","","","",""
"","0","returns true if arrays are equal","areArraysSimilar","Sat May 09 02:32:50 UTC 2026","passed","Sat May 09 02:32:50 UTC 2026","","","",""
"Test cases for TestGetLatestQueryParameter","0","TestGetLatestQueryParameter","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetLatestQueryParameter","TestGetLatestQueryParameter"
"","1298","when user performs a pathfinding search, the selection for the start node is carried over to the `search` tab","ExploreSearch interaction","Sat May 09 02:33:44 UTC 2026","passed","Sat May 09 02:33:46 UTC 2026","","","",""
"","279","Displays a notification when an error happened when requesting analysis","AnalyzeNowConfiguration","Sat May 09 02:30:18 UTC 2026","passed","Sat May 09 02:30:19 UTC 2026","","","",""
"Test cases for TestDatabaseWipe","1","TestDatabaseWipe","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestDatabaseWipe","TestDatabaseWipe"
"Test cases for TestResources_UpdateSavedQuery_InvalidBody","0","TestResources_UpdateSavedQuery_InvalidBody","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_InvalidBody","TestResources_UpdateSavedQuery_InvalidBody"
"Test cases for TestHasSequence","1","TestHasSequence","","Sat May 09 02:27:15 UTC 2026","passed","Sat May 09 02:27:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestHasSequence","TestHasSequence"
"Test cases for TestDisenrollMFA_Failure","0","TestDisenrollMFA_Failure","","Sat May 09 02:27:32 UTC 2026","passed","Sat May 09 02:27:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Failure","TestDisenrollMFA_Failure"
"","0","should appropriately handle edges that contain underscores","getEdgeDataFromKey","Sat May 09 02:34:20 UTC 2026","passed","Sat May 09 02:34:20 UTC 2026","","","",""
"Test cases for TestBuildErrorResponseConflict","0","TestBuildErrorResponseConflict","","Sat May 09 02:26:57 UTC 2026","passed","Sat May 09 02:26:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildErrorResponseConflict","TestBuildErrorResponseConflict"
"","181","Verify Vault Reader count is the count returned by All Readers","EntityInfoDataTable","Sat May 09 02:29:33 UTC 2026","passed","Sat May 09 02:29:33 UTC 2026","","Node count for Vault Readers nested table","",""
"Test cases for TestManagementResource_GetUser","12623","TestManagementResource_GetUser","","Sat May 09 02:27:26 UTC 2026","passed","Sat May 09 02:27:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetUser","TestManagementResource_GetUser"
"Test cases for TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","0","TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","","Sat May 09 02:27:10 UTC 2026","passed","Sat May 09 02:27:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds"
"Test cases for TestNewAuditLog_Error","0","TestNewAuditLog_Error","","Sat May 09 02:27:10 UTC 2026","passed","Sat May 09 02:27:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog_Error","TestNewAuditLog_Error"
"Copyright 2021 The Go Authors. All rights reserved.TestConcat was ripped from go1.22 source and should be replaced with the stdlib implementation when we move to 1.22Original source: https:","0","TestConcat","","Sat May 09 02:27:19 UTC 2026","passed","Sat May 09 02:27:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestConcat","TestConcat"
"","0","returns false if value is {}","searchParams","Sat May 09 02:31:37 UTC 2026","passed","Sat May 09 02:31:37 UTC 2026","","isEmptyParam","",""
"Test cases for TestDisenrollMFA_Admin_SuccessNoPasswordSSO","659","TestDisenrollMFA_Admin_SuccessNoPasswordSSO","","Sat May 09 02:27:35 UTC 2026","passed","Sat May 09 02:27:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Admin_SuccessNoPasswordSSO","TestDisenrollMFA_Admin_SuccessNoPasswordSSO"
"","10","dispatches a storage event with null newValue when the key is removed","useLocalStorage","Sat May 09 02:30:19 UTC 2026","passed","Sat May 09 02:30:19 UTC 2026","","storage event synchronisation","",""
"Test cases for TestQueries_BuildEntityQueryParams_InvalidLimit","0","TestQueries_BuildEntityQueryParams_InvalidLimit","","Sat May 09 02:27:10 UTC 2026","passed","Sat May 09 02:27:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams_InvalidLimit","TestQueries_BuildEntityQueryParams_InvalidLimit"
"","0","isError returns as expected based on all queries combined","queriesAreLoadingOrErrored","Sat May 09 02:33:11 UTC 2026","passed","Sat May 09 02:33:11 UTC 2026","","","",""
"Test cases for TestEncodingValues","0","TestEncodingValues","","Sat May 09 02:27:15 UTC 2026","passed","Sat May 09 02:27:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestEncodingValues","TestEncodingValues"
"","364","should render an SavedQueryPermissions component","SaveQueryDialog","Sat May 09 02:28:11 UTC 2026","passed","Sat May 09 02:28:11 UTC 2026","","","",""
"","40","does not render count for a selected zone if prop is not set","DynamicDetails","Sat May 09 02:30:17 UTC 2026","passed","Sat May 09 02:30:17 UTC 2026","","","",""
"","257","a name value is required to submit the form","Rule Form","Sat May 09 02:28:29 UTC 2026","passed","Sat May 09 02:28:29 UTC 2026","","","",""
"","7","removes multiple keys from state","useObjectState","Sat May 09 02:32:25 UTC 2026","passed","Sat May 09 02:32:25 UTC 2026","","","",""
"Test cases for TestResources_GetShortestPath_ETAC","24","TestResources_GetShortestPath_ETAC","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetShortestPath_ETAC","TestResources_GetShortestPath_ETAC"
"Test cases for TestResources_GetCollectorManifest","4","TestResources_GetCollectorManifest","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetCollectorManifest","TestResources_GetCollectorManifest"
"Test cases for Test_SetNodeProperties","0","Test_SetNodeProperties","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_SetNodeProperties","Test_SetNodeProperties"
"","331","sets a primarySearch=id and searchType=pathfinding when secondarySearch is truthy","ContextMenu","Sat May 09 02:33:54 UTC 2026","passed","Sat May 09 02:33:55 UTC 2026","","","",""
"","0","should return an empty map when no tags or paths match","opsFilter","Sat May 09 02:32:09 UTC 2026","passed","Sat May 09 02:32:09 UTC 2026","","","",""
"","312","should display a ""Configure Multi-Factor Authentication"" modal","UserProfile","Sat May 09 02:30:13 UTC 2026","passed","Sat May 09 02:30:13 UTC 2026","","""Multi-Factor Authentication"" switch","",""
"","57","upon selecting a source and destination node, updates the URL with a searchType of 'pathfinding' and the object ids for the source and destination nodes","usePathfindingSearch","Sat May 09 02:30:40 UTC 2026","passed","Sat May 09 02:30:40 UTC 2026","","","",""
"","3","removes the key when null is passed to the setter","useLocalStorage","Sat May 09 02:30:19 UTC 2026","passed","Sat May 09 02:30:19 UTC 2026","","setValue","",""
"","145","fires onSelect prop when a result is clicked","SearchCurrentNodes","Sat May 09 02:31:14 UTC 2026","passed","Sat May 09 02:31:15 UTC 2026","","","",""
"","15","should be aligned to right of screen","GenericErrorBoundaryFallback","Sat May 09 02:33:17 UTC 2026","passed","Sat May 09 02:33:17 UTC 2026","","","",""
"","2","returns {enabled: false} if there is not a match on the switch statement","useExploreGraph","Sat May 09 02:29:19 UTC 2026","passed","Sat May 09 02:29:19 UTC 2026","","exploreGraphQueryFactory","",""
"","84","displays an error message while fetching fails","ActiveExtensionsCard","Sat May 09 02:28:28 UTC 2026","passed","Sat May 09 02:28:28 UTC 2026","","","",""
"Test cases for TestBuildErrorResponseBadRequest","0","TestBuildErrorResponseBadRequest","","Sat May 09 02:26:57 UTC 2026","passed","Sat May 09 02:26:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildErrorResponseBadRequest","TestBuildErrorResponseBadRequest"
"","89","updates value when an invalid date typed","ManagedDatePicker - value","Sat May 09 02:30:55 UTC 2026","passed","Sat May 09 02:30:55 UTC 2026","","","",""
"","0","returns true if value is null","searchParams","Sat May 09 02:31:37 UTC 2026","passed","Sat May 09 02:31:37 UTC 2026","","isEmptyParam","",""
"Test cases for TestCache_FillFifo","0","TestCache_FillFifo","","Sat May 09 02:27:15 UTC 2026","passed","Sat May 09 02:27:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_FillFifo","TestCache_FillFifo"
"","661","handles creating a new rule","Rule Form","Sat May 09 02:28:30 UTC 2026","passed","Sat May 09 02:28:31 UTC 2026","","","",""
"","3","returns the node_keys from the graphData with duplicate keys removed and known keys added","getExploreTableData","Sat May 09 02:31:03 UTC 2026","passed","Sat May 09 02:31:03 UTC 2026","","","",""
"Test cases for TestResources_GetPathfindingResult","0","TestResources_GetPathfindingResult","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetPathfindingResult","TestResources_GetPathfindingResult"
"","266","should call onClose when the Close button is clicked","UpsertSAMLProviderForm","Sat May 09 02:31:57 UTC 2026","passed","Sat May 09 02:31:58 UTC 2026","","","",""
"","94","returns an object with values for assetGroupTagId, params, and setPZQueryParams","usePZQueryParams","Sat May 09 02:31:18 UTC 2026","passed","Sat May 09 02:31:18 UTC 2026","","","",""
"Test cases for TestKeyEncoder_Key_Deterministic","0","TestKeyEncoder_Key_Deterministic","","Sat May 09 02:27:15 UTC 2026","passed","Sat May 09 02:27:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestKeyEncoder_Key_Deterministic","TestKeyEncoder_Key_Deterministic"
"","246","handles adding to non-tier-zero asset group","AssetGroupMenuItem","Sat May 09 02:33:40 UTC 2026","passed","Sat May 09 02:33:40 UTC 2026","","adding to an asset group","",""
"Test cases for TestResources_EndIngestJob","84","TestResources_EndIngestJob","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_EndIngestJob","TestResources_EndIngestJob"
"Test cases for TestMinMaxValidator","0","TestMinMaxValidator","","Sat May 09 02:27:15 UTC 2026","passed","Sat May 09 02:27:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestMinMaxValidator","TestMinMaxValidator"
"","0","should compute the length of a line segment","bezier","Sat May 09 02:34:03 UTC 2026","passed","Sat May 09 02:34:03 UTC 2026","","","",""
"","632","when a search result is clicked it calls `handleNodeSelected`","ExploreSearchCombobox","Sat May 09 02:30:00 UTC 2026","passed","Sat May 09 02:30:01 UTC 2026","","","",""
"","0","returns empty array when search does not match any environment","filterAndSearchEnvironments","Sat May 09 02:28:22 UTC 2026","passed","Sat May 09 02:28:22 UTC 2026","","search filter","",""
"Test cases for TestManagementResource_SanitizeAndGetRoles","0","TestManagementResource_SanitizeAndGetRoles","","Sat May 09 02:27:39 UTC 2026","passed","Sat May 09 02:27:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SanitizeAndGetRoles","TestManagementResource_SanitizeAndGetRoles"
"","182","buttons are disabled while loading","PasswordResetForm","Sat May 09 02:30:47 UTC 2026","passed","Sat May 09 02:30:47 UTC 2026","","","",""
"Test cases for TestKeyEncoder_Key_VaryingInputs","0","TestKeyEncoder_Key_VaryingInputs","","Sat May 09 02:27:15 UTC 2026","passed","Sat May 09 02:27:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestKeyEncoder_Key_VaryingInputs","TestKeyEncoder_Key_VaryingInputs"
"Test cases for Test_filterAndFormatSearchResults_default","0","Test_filterAndFormatSearchResults_default","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults_default","Test_filterAndFormatSearchResults_default"
"","29","should display a none selected header and a message to select an object","EntityInfoPanel","Sat May 09 02:32:12 UTC 2026","passed","Sat May 09 02:32:12 UTC 2026","","","",""
"","3","A warning is printed when node positions are not available to apply from","applyNodePositionsFromGraphlibGraph","Sat May 09 02:34:08 UTC 2026","passed","Sat May 09 02:34:08 UTC 2026","","","",""
"Test cases for TestError","0","TestError","","Sat May 09 02:26:57 UTC 2026","passed","Sat May 09 02:26:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestError","TestError"
"","3","should recognize azure properties","validating a node property against the shared generated schema","Sat May 09 02:29:54 UTC 2026","passed","Sat May 09 02:29:54 UTC 2026","","","",""
"Test cases for TestResources_ListADOUContainedGroups","7","TestResources_ListADOUContainedGroups","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADOUContainedGroups","TestResources_ListADOUContainedGroups"
"","4","returns bounds for text rendered to canvas","getLabelBoundsFromContext","Sat May 09 02:34:13 UTC 2026","passed","Sat May 09 02:34:13 UTC 2026","","","",""
"","8","does not return when label limit is not reached","useTagLimits","Sat May 09 02:28:48 UTC 2026","passed","Sat May 09 02:28:48 UTC 2026","","","",""
"","227","adds node to asset group tag without confirmation","AssetGroupMenuItem","Sat May 09 02:29:55 UTC 2026","passed","Sat May 09 02:29:55 UTC 2026","","","",""
"","3161","Clicking on a row causes row to be selected","ExploreTable","Sat May 09 02:28:14 UTC 2026","passed","Sat May 09 02:28:17 UTC 2026","","","",""
"","76","renders note header correctly","HistoryNotes Component","Sat May 09 02:32:54 UTC 2026","passed","Sat May 09 02:32:54 UTC 2026","","","",""
"","190","clicking an enabled header toggles content (single mode)","<DetailsAccordion />","Sat May 09 02:29:46 UTC 2026","passed","Sat May 09 02:29:46 UTC 2026","","","",""
"Test cases for TestWriteErrorResponse_V2","0","TestWriteErrorResponse_V2","","Sat May 09 02:26:57 UTC 2026","passed","Sat May 09 02:26:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteErrorResponse_V2","TestWriteErrorResponse_V2"
"","192","should display error message when error prop is provided","UpdateUserDialog","Sat May 09 02:29:06 UTC 2026","passed","Sat May 09 02:29:06 UTC 2026","","","",""
"","1","returns a function that takes a key found in updatedParams and updates the searchParams with that matching value from updatedParams","searchParams","Sat May 09 02:31:37 UTC 2026","passed","Sat May 09 02:31:37 UTC 2026","","setSingleParamFactory","",""
"","99","button displays ""Enabled"" when flag is enabled","EarlyAccessFeatureToggle","Sat May 09 02:34:14 UTC 2026","passed","Sat May 09 02:34:14 UTC 2026","","","",""
"","359","should reject passwords where only a space is used as the special character","CreateUserForm","Sat May 09 02:28:44 UTC 2026","passed","Sat May 09 02:28:45 UTC 2026","","","",""
"","252","should handle click events on apply and cancel","ConfirmUpdateQueryDialog","Sat May 09 02:32:48 UTC 2026","passed","Sat May 09 02:32:48 UTC 2026","","","",""
"","0","returns empty array when environments is undefined","filterAndSearchEnvironments","Sat May 09 02:28:22 UTC 2026","passed","Sat May 09 02:28:22 UTC 2026","","with empty environments","",""
"Test cases for TestResources_ListAuditLogs_DBError","0","TestResources_ListAuditLogs_DBError","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_DBError","TestResources_ListAuditLogs_DBError"
"Test cases for TestResources_ExportSavedQuery","29","TestResources_ExportSavedQuery","","Sat May 09 02:27:07 UTC 2026","passed","Sat May 09 02:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ExportSavedQuery","TestResources_ExportSavedQuery"
"Test cases for TestQueries_BuildEntityQueryParams","0","TestQueries_BuildEntityQueryParams","","Sat May 09 02:27:10 UTC 2026","passed","Sat May 09 02:27:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams","TestQueries_BuildEntityQueryParams"
"","236","calls onChangePinnedColumns with DEFAULT_PINNED_COLUMN_KEYS when ""Reset Default"" is clicked","ManageColumnsComboBox","Sat May 09 02:29:48 UTC 2026","passed","Sat May 09 02:29:48 UTC 2026","","","",""
"","53","has no checked boxes by default","GraphDataCheckboxes","Sat May 09 02:29:13 UTC 2026","passed","Sat May 09 02:29:13 UTC 2026","","","",""
