"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestTracker_HasEdge_PropertyMismatchTriggersInsert","0","TestTracker_HasEdge_PropertyMismatchTriggersInsert","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_PropertyMismatchTriggersInsert","TestTracker_HasEdge_PropertyMismatchTriggersInsert"
"Test cases for TestCacheEntryDigester_PoolStateReuse","0","TestCacheEntryDigester_PoolStateReuse","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_PoolStateReuse","TestCacheEntryDigester_PoolStateReuse"
"Test cases for TestManagementResource_CreateOIDCProvider","0","TestManagementResource_CreateOIDCProvider","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_CreateOIDCProvider","TestManagementResource_CreateOIDCProvider"
"","66","renders null when items is undefined","KindInfoItems","2026-09-21","passed","2026-09-21","","","",""
"","3","honors a custom maximum at its boundary","descriptionRules","2026-09-21","passed","2026-09-21","","","",""
"","219","renders the Object Information section and node properties","EntityObjectInformation","2026-09-21","passed","2026-09-21","","","",""
"Test cases for TestResources_UpdateSavedQuery_InvalidID","0","TestResources_UpdateSavedQuery_InvalidID","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_InvalidID","TestResources_UpdateSavedQuery_InvalidID"
"","370","disables confirm button until extension name is typed correctly","ActiveExtensionsCard","2026-09-21","passed","2026-09-21","","","",""
"Test cases for TestManagementResource_UpdateUser_Success","1371","TestManagementResource_UpdateUser_Success","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_Success","TestManagementResource_UpdateUser_Success"
"","487","emits allGraphData true when the last remaining source kind completes the selection","GraphDataCheckboxes","2026-09-21","passed","2026-09-21","","","",""
"TestIsValidateGooseTimeStamp to validate different cases of this prefix requirement","0","TestIsValidateGooseTimeStamp","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestIsValidateGooseTimeStamp","TestIsValidateGooseTimeStamp"
"Test cases for TestRequestWaitDuration","0","TestRequestWaitDuration","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration","TestRequestWaitDuration"
"","1568","renders correct search elements after keypresses","GraphView","2026-09-21","passed","2026-09-21","","","",""
"","491","toggles parent from some to all","GraphDataCheckboxes","2026-09-21","passed","2026-09-21","","","",""
"Test cases for TestResources_UpdateAssetGroupTag","2","TestResources_UpdateAssetGroupTag","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTag","TestResources_UpdateAssetGroupTag"
"","34","falls back to objectId when the label is empty","SearchResultItem","2026-09-21","passed","2026-09-21","","","",""
"","403","calls onResetColumnSize when ""Reset Size"" is clicked","ManageColumnsComboBox","2026-09-21","passed","2026-09-21","","","",""
"Test cases for TestDomainSelectors_TestIsSortable","0","TestDomainSelectors_TestIsSortable","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_TestIsSortable","TestDomainSelectors_TestIsSortable"
"","375","renders icons as expected","DropdownSelector","2026-09-21","passed","2026-09-21","","","",""
"","1322","when user performs a single node search, the selected node carries over to the `start node` input field on the pathfinding tab","ExploreSearch interaction","2026-09-21","passed","2026-09-21","","","",""
"","66","generates a human-friendly default filename for graph exports","exportGraphData","2026-09-21","passed","2026-09-21","","","",""
"","3912","expand/collapse all buttons are disabled when searching","Pathfinding","2026-09-21","passed","2026-09-21","","","",""
"Test cases for TestResources_CypherQuery_CanceledRequestKeepsAuditOutcomeContextActive","0","TestResources_CypherQuery_CanceledRequestKeepsAuditOutcomeContextActive","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CypherQuery_CanceledRequestKeepsAuditOutcomeContextActive","TestResources_CypherQuery_CanceledRequestKeepsAuditOutcomeContextActive"
"","17","does not show View in Explore if exploreUrl is not supplied","Seed Selection Results","2026-09-21","passed","2026-09-21","","","",""
"","371","should disable Cancel and Save buttons while isLoading is true","UpdateUserDialog","2026-09-21","passed","2026-09-21","","","",""
"Test cases for TestResources_ListADDomainContainedOUs","3","TestResources_ListADDomainContainedOUs","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainContainedOUs","TestResources_ListADDomainContainedOUs"
"","0","returns undefined if graphData is null or not a GraphResponse","getExploreTableData","2026-09-21","passed","2026-09-21","","","",""
"Test cases for TestIsValidClientVersion","0","TestIsValidClientVersion","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidClientVersion","TestIsValidClientVersion"
"Test cases for TestStore_GetExtension","0","TestStore_GetExtension","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/server/extensions/internal/appdb/TestStore_GetExtension","TestStore_GetExtension"
"Test cases for TestSignRequestTeeFailure","0","TestSignRequestTeeFailure","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSignRequestTeeFailure","TestSignRequestTeeFailure"
"Test cases for TestResources_GetAssetGroupTagHistory","0","TestResources_GetAssetGroupTagHistory","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTagHistory","TestResources_GetAssetGroupTagHistory"
"Test cases for TestExpireUserAuthSecret_Success","0","TestExpireUserAuthSecret_Success","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestExpireUserAuthSecret_Success","TestExpireUserAuthSecret_Success"
"","63","renders Tier Zero text by default when no Zone Selector is available and on a Zone page","TagSelector","2026-09-21","passed","2026-09-21","","","",""
"","2","rejects invalid name 2","nameRules","2026-09-21","passed","2026-09-21","","","",""
"Test cases for TestPermissionListView_DeletedAtIsNotQueryable","0","TestPermissionListView_DeletedAtIsNotQueryable","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/server/identity/internal/handlers/TestPermissionListView_DeletedAtIsNotQueryable","TestPermissionListView_DeletedAtIsNotQueryable"
"","17","falls back to the first non-source, non-tag kind when no display kind is present","usePrimaryKind","2026-09-21","passed","2026-09-21","","","",""
"","1","should exclude tags and operations that do not match the term","opsFilter","2026-09-21","passed","2026-09-21","","","",""
"Copyright 2021 The Go Authors. All rights reserved.TestConcat was ripped from go1.22 source and should be replaced with the stdlib implementation when we move to 1.22Original source: https:","0","TestConcat","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestConcat","TestConcat"
"","245","Trying to view the edge info does not crash the app when selecting an unrecognized edge","EdgeInfoContent","2026-09-21","passed","2026-09-21","","","",""
"","11","displays a pulsing indicator","StatusIndicator","2026-09-21","passed","2026-09-21","","","",""
"Test cases for TestToolContainer_ToggleFlag","6","TestToolContainer_ToggleFlag","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestToolContainer_ToggleFlag","TestToolContainer_ToggleFlag"
"","1520","renders a table if the query has NO node edges","GraphView","2026-09-21","passed","2026-09-21","","","",""
"","0","maps cypher 504 errors to timeout messaging","useExploreGraph","2026-09-21","passed","2026-09-21","","exploreGraphQueryFactory","",""
"Test cases for TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","0","TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser"
"","274","should handle click events on apply and cancel","ConfirmUpdateQueryDialog","2026-09-21","passed","2026-09-21","","","",""
"Test cases for TestMigrateDB","0","TestMigrateDB","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/cmd/api/src/bootstrap/TestMigrateDB","TestMigrateDB"
"","17","calls onDataError and renders nothing when the aggregation request fails","OpenGraphPlatformInfo","2026-09-21","passed","2026-09-21","","","",""
"","316","sets primarySearch to the node objectId when an item is clicked","EntityInfoDataTableGraphed","2026-09-21","passed","2026-09-21","","clicking a node navigates using the node objectId","",""
"Test cases for TestHandlers_GetRequest","5","TestHandlers_GetRequest","","2026-09-21","passed","2026-09-21","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/handlers/TestHandlers_GetRequest","TestHandlers_GetRequest"
"","1196","shows indeterminate states when some graph data is selected","GraphDataCheckboxes","2026-09-21","passed","2026-09-21","","","",""
