"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_GetCollectorManifest","0","TestResources_GetCollectorManifest","","Mon Mar 23 18:45:35 UTC 2026","passed","Mon Mar 23 18:45:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetCollectorManifest","TestResources_GetCollectorManifest"
"","479","Displays the selectors list if passed in through additional sections","EntityInfoDataTableList","Mon Mar 23 18:49:19 UTC 2026","passed","Mon Mar 23 18:49:20 UTC 2026","","","",""
"","2265","Kebab menu click causes the callback function to be called with the correct parameters","ExploreTable","Mon Mar 23 18:46:47 UTC 2026","passed","Mon Mar 23 18:46:49 UTC 2026","","","",""
"","59","should display a message","CypherSearchMessage","Mon Mar 23 18:51:29 UTC 2026","passed","Mon Mar 23 18:51:29 UTC 2026","","","",""
"","365","sets a primarySearch=id and searchType=node when secondarySearch is falsey","ContextMenu","Mon Mar 23 18:52:00 UTC 2026","passed","Mon Mar 23 18:52:01 UTC 2026","","","",""
"Test cases for TestRoleAssignments_NodesWithRole","0","TestRoleAssignments_NodesWithRole","","Mon Mar 23 18:45:46 UTC 2026","passed","Mon Mar 23 18:45:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestRoleAssignments_NodesWithRole","TestRoleAssignments_NodesWithRole"
"Test cases for TestResources_ListCAPKIHierarchy","1","TestResources_ListCAPKIHierarchy","","Mon Mar 23 18:45:35 UTC 2026","passed","Mon Mar 23 18:45:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListCAPKIHierarchy","TestResources_ListCAPKIHierarchy"
"Test cases for TestTenantRoles","1","TestTenantRoles","","Mon Mar 23 18:45:46 UTC 2026","passed","Mon Mar 23 18:45:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestTenantRoles","TestTenantRoles"
"","4483","should render","Pathfinding","Mon Mar 23 18:48:06 UTC 2026","passed","Mon Mar 23 18:48:10 UTC 2026","","","",""
"","1606","renders","Glyph Select Dialog","Mon Mar 23 18:50:57 UTC 2026","passed","Mon Mar 23 18:50:59 UTC 2026","","","",""
"","0","returns name uniqueness message for ""name must be unique""","getErrorMessage","Mon Mar 23 18:47:29 UTC 2026","passed","Mon Mar 23 18:47:29 UTC 2026","","","",""
"","37","should display a badge when role based filtering is true and show filter banner is true","EntityInfoPanel","Mon Mar 23 18:50:25 UTC 2026","passed","Mon Mar 23 18:50:25 UTC 2026","","","",""
"","1","pwdlastset","Handling value formatting for Active Directory entity properties lastlogon, lastlogontimestamp, whencreated, and pwdlastset","Mon Mar 23 18:47:47 UTC 2026","passed","Mon Mar 23 18:47:47 UTC 2026","","","",""
"","65","returns a list of the users current permissions","usePermissions","Mon Mar 23 18:47:56 UTC 2026","passed","Mon Mar 23 18:47:56 UTC 2026","","","",""
"","64","stores the state of a search term without modifying the query params","useCypherSearch","Mon Mar 23 18:50:56 UTC 2026","passed","Mon Mar 23 18:50:56 UTC 2026","","","",""
"","9634","filter selections are rolled back if user closes modal with the cancel button","EdgeFilter","Mon Mar 23 18:48:59 UTC 2026","passed","Mon Mar 23 18:49:09 UTC 2026","","","",""
"Test cases for TestResources_GetAIACAEntityInfo","206","TestResources_GetAIACAEntityInfo","","Mon Mar 23 18:45:35 UTC 2026","passed","Mon Mar 23 18:45:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAIACAEntityInfo","TestResources_GetAIACAEntityInfo"
"Test cases for TestUnmarshalInt","0","TestUnmarshalInt","","Mon Mar 23 18:45:40 UTC 2026","passed","Mon Mar 23 18:45:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalInt","TestUnmarshalInt"
