"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for Test_filterAndFormatSearchResults","0","Test_filterAndFormatSearchResults","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults","Test_filterAndFormatSearchResults"
"Test cases for TestResources_ListAuditLogs_OnlySkip","0","TestResources_ListAuditLogs_OnlySkip","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_OnlySkip","TestResources_ListAuditLogs_OnlySkip"
"Test cases for TestIntPointer","0","TestIntPointer","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntPointer","TestIntPointer"
"","989","open and closes dialog","DatabaseManagement","2026-08-20","passed","2026-08-20","","","",""
"","0","handles empty search string","filterAndSearchEnvironments","2026-08-20","passed","2026-08-20","","search filter","",""
"","7","re-announces the same message by incrementing the span key","AnnouncementProvider","2026-08-20","passed","2026-08-20","","","",""
"Test cases for TestManagementResource_GetUser","19187","TestManagementResource_GetUser","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetUser","TestManagementResource_GetUser"
"","6","displays lastlogontimestamp cell as NEVER when the value is -1","ExploreTableDataCell","2026-08-20","passed","2026-08-20","","","",""
"Test cases for TestStore_GetFlagByID","0","TestStore_GetFlagByID","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/appdb/TestStore_GetFlagByID","TestStore_GetFlagByID"
"","64","returns undefined for an unknown id or when no id is provided","useGetUserNameById","2026-08-20","passed","2026-08-20","","","",""
"","102","temporarily displays the checkmark icon after clicking copy","ExploreTableDataCell","2026-08-20","passed","2026-08-20","","","",""
"Test cases for TestNewDefaultFileServices_ConfiguredS3Provider","4","TestNewDefaultFileServices_ConfiguredS3Provider","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/storage/TestNewDefaultFileServices_ConfiguredS3Provider","TestNewDefaultFileServices_ConfiguredS3Provider"
"Test cases for TestStorageFileService_GetFile","38","TestStorageFileService_GetFile","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestStorageFileService_GetFile","TestStorageFileService_GetFile"
"","0","filters by azure platform","filterAndSearchEnvironments","2026-08-20","passed","2026-08-20","","platform filters","",""
"","81","shows the search panel when isCurrentSearchOpen is true","GraphControls","2026-08-20","passed","2026-08-20","","Searching current results","",""
"","17","dedupes edges before adding them to the graph","Explore utils","2026-08-20","passed","2026-08-20","","initGraph","",""
