"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","does not render when selector is default","Delete Selector Button rendering","Fri Jun 05 19:54:39 UTC 2026","passed","Fri Jun 05 19:54:39 UTC 2026","","","",""
"","42","upon selecting just a destination node, updates the URL with a searchType of 'node' and secondarySearch of the node's objectid","usePathfindingSearch","Fri Jun 05 19:52:19 UTC 2026","passed","Fri Jun 05 19:52:19 UTC 2026","","","",""
"Test cases for TestJSONFloat_UnmarshalJSON_NaN","0","TestJSONFloat_UnmarshalJSON_NaN","","Fri Jun 05 19:48:26 UTC 2026","passed","Fri Jun 05 19:48:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_UnmarshalJSON_NaN","TestJSONFloat_UnmarshalJSON_NaN"
"","13","live regions have aria-atomic set to true","AnnouncementProvider","Fri Jun 05 19:53:05 UTC 2026","passed","Fri Jun 05 19:53:05 UTC 2026","","","",""
"","66","calls openSAMLProviderDialog when create provider button is clicked","CreateMenu","Fri Jun 05 19:51:41 UTC 2026","passed","Fri Jun 05 19:51:41 UTC 2026","","oidc_support feature flag disabled","",""
"Test cases for TestResources_DeleteAssetGroupSelector","0","TestResources_DeleteAssetGroupSelector","","Fri Jun 05 19:48:23 UTC 2026","passed","Fri Jun 05 19:48:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteAssetGroupSelector","TestResources_DeleteAssetGroupSelector"
"Test cases for TestGetSkipParamForGraphQuery","0","TestGetSkipParamForGraphQuery","","Fri Jun 05 19:48:36 UTC 2026","passed","Fri Jun 05 19:48:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetSkipParamForGraphQuery","TestGetSkipParamForGraphQuery"
"","9","when password is not expired no redirect occurs","AuthenticatedRoute","Fri Jun 05 19:56:01 UTC 2026","passed","Fri Jun 05 19:56:01 UTC 2026","","","",""
"","324","displays 0 when a given sections returns empty, and sums the rest of the sections correctly","EntityInfoDataTableGraphed","Fri Jun 05 19:51:49 UTC 2026","passed","Fri Jun 05 19:51:49 UTC 2026","","Node count for nested table that counts all sections","",""
"","341","filters unselected columns when typing in the filter input","ManageColumnsComboBox","Fri Jun 05 19:51:28 UTC 2026","passed","Fri Jun 05 19:51:29 UTC 2026","","","",""
"","7","returns the remaining amount of zones available for creation","useTagLimits","Fri Jun 05 19:50:04 UTC 2026","passed","Fri Jun 05 19:50:04 UTC 2026","","","",""
"","414","renders the Rule Tab content when Rule tab is chosen","Selected Details Tab Content","Fri Jun 05 19:54:08 UTC 2026","passed","Fri Jun 05 19:54:09 UTC 2026","","","",""
"Test cases for TestMatches_FailureStatus","0","TestMatches_FailureStatus","","Fri Jun 05 19:48:27 UTC 2026","passed","Fri Jun 05 19:48:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureStatus","TestMatches_FailureStatus"
"","1","returns false when WebGL is not available in the current browser context","WebGL compatibility check","Fri Jun 05 19:55:10 UTC 2026","passed","Fri Jun 05 19:55:10 UTC 2026","","","",""
"","8","does not render when selector data is not defined","Delete Selector Button rendering","Fri Jun 05 19:54:39 UTC 2026","passed","Fri Jun 05 19:54:39 UTC 2026","","","",""
"","135","disables delete button for built-in extensions","ActiveExtensionsCard","Fri Jun 05 19:49:50 UTC 2026","passed","Fri Jun 05 19:49:50 UTC 2026","","","",""
"","173","should show a copy button if the cells text if the cell is not a boolean","ExploreTableDataCell","Fri Jun 05 19:54:16 UTC 2026","passed","Fri Jun 05 19:54:16 UTC 2026","","","",""
"","4","returns the full inbound and outbound path when selecting a middle node","SigmaChart Utils","Fri Jun 05 19:56:02 UTC 2026","passed","Fri Jun 05 19:56:02 UTC 2026","when a node is selected","getFullPathHighlightedEntities","",""
"Test cases for TestResources_UpdateSavedQuery_OwnPublicQuery_Success","0","TestResources_UpdateSavedQuery_OwnPublicQuery_Success","","Fri Jun 05 19:48:23 UTC 2026","passed","Fri Jun 05 19:48:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_OwnPublicQuery_Success","TestResources_UpdateSavedQuery_OwnPublicQuery_Success"
"Test cases for TestDatabase_checkError_NotFound","0","TestDatabase_checkError_NotFound","","Fri Jun 05 19:48:25 UTC 2026","passed","Fri Jun 05 19:48:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestDatabase_checkError_NotFound","TestDatabase_checkError_NotFound"
"Test cases for TestEndNodes","0","TestEndNodes","","Fri Jun 05 19:48:40 UTC 2026","passed","Fri Jun 05 19:48:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestEndNodes","TestEndNodes"
"","0","escapes multiple single quotes","escapeCypherString","Fri Jun 05 19:54:54 UTC 2026","passed","Fri Jun 05 19:54:54 UTC 2026","","","",""
"","246","handles close event","ImportQueryDialog","Fri Jun 05 19:54:53 UTC 2026","passed","Fri Jun 05 19:54:54 UTC 2026","","","",""
"Test cases for TestSetValuesFromEnv","6","TestSetValuesFromEnv","","Fri Jun 05 19:48:24 UTC 2026","passed","Fri Jun 05 19:48:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestSetValuesFromEnv","TestSetValuesFromEnv"
"","343","should render the pathfinding search controls when searchType is pathfinding","ExploreSearch rendering per tab","Fri Jun 05 19:55:38 UTC 2026","passed","Fri Jun 05 19:55:39 UTC 2026","","","",""
"","351","displays a “Disable query timeout” checkbox when timeout limit param config is enabled false","ExploreSearch interaction","Fri Jun 05 19:55:45 UTC 2026","passed","Fri Jun 05 19:55:45 UTC 2026","","","",""
"Test cases for TestHasSequence","0","TestHasSequence","","Fri Jun 05 19:48:40 UTC 2026","passed","Fri Jun 05 19:48:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestHasSequence","TestHasSequence"
"Test cases for TestSelectGPOContainerCandidateFilter","0","TestSelectGPOContainerCandidateFilter","","Fri Jun 05 19:48:40 UTC 2026","passed","Fri Jun 05 19:48:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/TestSelectGPOContainerCandidateFilter","TestSelectGPOContainerCandidateFilter"
"Test cases for TestTypes_Scan_InvalidInput","0","TestTypes_Scan_InvalidInput","","Fri Jun 05 19:48:26 UTC 2026","passed","Fri Jun 05 19:48:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/TestTypes_Scan_InvalidInput","TestTypes_Scan_InvalidInput"
"","692","clears the applied filter","FileIngestFilterDialog","Fri Jun 05 19:51:04 UTC 2026","passed","Fri Jun 05 19:51:05 UTC 2026","","Status Select","",""
"Test cases for TestRequestWaitDuration","0","TestRequestWaitDuration","","Fri Jun 05 19:48:17 UTC 2026","passed","Fri Jun 05 19:48:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration","TestRequestWaitDuration"
"Test cases for TestContextMiddleware_InvalidWait","0","TestContextMiddleware_InvalidWait","","Fri Jun 05 19:48:17 UTC 2026","passed","Fri Jun 05 19:48:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddleware_InvalidWait","TestContextMiddleware_InvalidWait"
"","33","does not show the dropdown by default","ManageColumnsComboBox","Fri Jun 05 19:51:26 UTC 2026","passed","Fri Jun 05 19:51:26 UTC 2026","","","",""
"Test cases for Test_filterAndFormatSearchResults_filterEnvironments","0","Test_filterAndFormatSearchResults_filterEnvironments","","Fri Jun 05 19:48:23 UTC 2026","passed","Fri Jun 05 19:48:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults_filterEnvironments","Test_filterAndFormatSearchResults_filterEnvironments"
"Test cases for TestManagementResource_SanitizeAndGetRoles","0","TestManagementResource_SanitizeAndGetRoles","","Fri Jun 05 19:48:59 UTC 2026","passed","Fri Jun 05 19:48:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SanitizeAndGetRoles","TestManagementResource_SanitizeAndGetRoles"
"Test cases for TestTracker_ConcurrentHasEdge","0","TestTracker_ConcurrentHasEdge","","Fri Jun 05 19:48:40 UTC 2026","passed","Fri Jun 05 19:48:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_ConcurrentHasEdge","TestTracker_ConcurrentHasEdge"
"","65","returns false on 404","useGraphHasData","Fri Jun 05 19:54:26 UTC 2026","passed","Fri Jun 05 19:54:26 UTC 2026","","","",""
"Test cases for TestResources_BuildDeleteRequest","0","TestResources_BuildDeleteRequest","","Fri Jun 05 19:48:23 UTC 2026","passed","Fri Jun 05 19:48:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_BuildDeleteRequest","TestResources_BuildDeleteRequest"
"","12","does not request finished jobs if lacking permission","useFinishedJobs","Fri Jun 05 19:52:10 UTC 2026","passed","Fri Jun 05 19:52:10 UTC 2026","","","",""
"","103","should on clicking collapse all remove expandedPanelSections param from url and set isObjectInfoPanelOpen in context to false","EntityInfoHeader","Fri Jun 05 19:53:13 UTC 2026","passed","Fri Jun 05 19:53:13 UTC 2026","","","",""
"Test cases for TestWriteBasicResponse","0","TestWriteBasicResponse","","Fri Jun 05 19:48:11 UTC 2026","passed","Fri Jun 05 19:48:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteBasicResponse","TestWriteBasicResponse"
"","424","renders the popup content with run, edit/share, and delete when the menu trigger","ListItemActionMenu","Fri Jun 05 19:53:23 UTC 2026","passed","Fri Jun 05 19:53:23 UTC 2026","","","",""
"Test cases for TestResources_ListADGroupSessions","12","TestResources_ListADGroupSessions","","Fri Jun 05 19:48:23 UTC 2026","passed","Fri Jun 05 19:48:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupSessions","TestResources_ListADGroupSessions"
"","4913","Sort arrow is visible and direction is correct","ExploreTable","Fri Jun 05 19:49:35 UTC 2026","passed","Fri Jun 05 19:49:40 UTC 2026","","","",""
"","888","should allow user to configure 2fa","Enable2FADialog","Fri Jun 05 19:52:41 UTC 2026","passed","Fri Jun 05 19:52:42 UTC 2026","","","",""
"Test cases for TestResources_ListADOUContainedGroups","1","TestResources_ListADOUContainedGroups","","Fri Jun 05 19:48:23 UTC 2026","passed","Fri Jun 05 19:48:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADOUContainedGroups","TestResources_ListADOUContainedGroups"
"Test cases for TestRequestWaitDuration_Failure","0","TestRequestWaitDuration_Failure","","Fri Jun 05 19:48:17 UTC 2026","passed","Fri Jun 05 19:48:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration_Failure","TestRequestWaitDuration_Failure"
"Test cases for TestNewNodeNamePrefix","0","TestNewNodeNamePrefix","","Fri Jun 05 19:48:40 UTC 2026","passed","Fri Jun 05 19:48:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNewNodeNamePrefix","TestNewNodeNamePrefix"
"","445","should render","LoginForm","Fri Jun 05 19:54:17 UTC 2026","passed","Fri Jun 05 19:54:17 UTC 2026","","","",""
"Test cases for TestManagementResource_ListRoles_DBError","0","TestManagementResource_ListRoles_DBError","","Fri Jun 05 19:48:30 UTC 2026","passed","Fri Jun 05 19:48:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_DBError","TestManagementResource_ListRoles_DBError"
"","13","displays CaretUp icon when the sortOrder is asc","ColumnHeaders","Fri Jun 05 19:52:37 UTC 2026","passed","Fri Jun 05 19:52:37 UTC 2026","","SortableHeader","",""
"","764","should not call onSubmit when expired password is not supplied when reset password button clicked","PasswordResetForm","Fri Jun 05 19:52:23 UTC 2026","passed","Fri Jun 05 19:52:23 UTC 2026","","","",""
"Test cases for TestMergeNodeKinds","0","TestMergeNodeKinds","","Fri Jun 05 19:48:31 UTC 2026","passed","Fri Jun 05 19:48:31 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMergeNodeKinds","TestMergeNodeKinds"
"Test cases for TestOpenGraphSchemaService_ListExtensions","2","TestOpenGraphSchemaService_ListExtensions","","Fri Jun 05 19:48:32 UTC 2026","passed","Fri Jun 05 19:48:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_ListExtensions","TestOpenGraphSchemaService_ListExtensions"
"","180","disables the create user button when the user is auditor role","Users","Fri Jun 05 19:50:57 UTC 2026","passed","Fri Jun 05 19:50:57 UTC 2026","","","",""
"Test cases for TestWriteResponseWrapperWithPagination","0","TestWriteResponseWrapperWithPagination","","Fri Jun 05 19:48:11 UTC 2026","passed","Fri Jun 05 19:48:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteResponseWrapperWithPagination","TestWriteResponseWrapperWithPagination"
"Test cases for TestResources_GetAZRelatedEntities","107","TestResources_GetAZRelatedEntities","","Fri Jun 05 19:48:23 UTC 2026","passed","Fri Jun 05 19:48:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAZRelatedEntities","TestResources_GetAZRelatedEntities"
"Test cases for TestUnmarshalBool","0","TestUnmarshalBool","","Fri Jun 05 19:48:26 UTC 2026","passed","Fri Jun 05 19:48:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalBool","TestUnmarshalBool"
"Test cases for TestParseAGMembersFromNodes_MissingNodeProperties","0","TestParseAGMembersFromNodes_MissingNodeProperties","","Fri Jun 05 19:48:23 UTC 2026","passed","Fri Jun 05 19:48:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseAGMembersFromNodes_MissingNodeProperties","TestParseAGMembersFromNodes_MissingNodeProperties"
"","281","should display ""Cancel"" button","Enable2FADialog","Fri Jun 05 19:53:29 UTC 2026","passed","Fri Jun 05 19:53:29 UTC 2026","","","",""
"Test cases for Test_HarnessSetup","0","Test_HarnessSetup","","Fri Jun 05 19:48:41 UTC 2026","passed","Fri Jun 05 19:48:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_HarnessSetup","Test_HarnessSetup"
"","128","enables returning a list of tags","the useAssetGroupTags utilities","Fri Jun 05 19:51:21 UTC 2026","passed","Fri Jun 05 19:51:21 UTC 2026","","","",""
"","952","should render a create user form","CreateUserDialog","Fri Jun 05 19:50:13 UTC 2026","passed","Fri Jun 05 19:50:13 UTC 2026","","","",""
"","598","should accept passwords with emojis","CreateUserForm","Fri Jun 05 19:49:59 UTC 2026","passed","Fri Jun 05 19:50:00 UTC 2026","","","",""
"Test cases for TestResources_EndIngestJob","99","TestResources_EndIngestJob","","Fri Jun 05 19:48:23 UTC 2026","passed","Fri Jun 05 19:48:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_EndIngestJob","TestResources_EndIngestJob"
"","134","button displays ""Enabled"" when flag is enabled","EarlyAccessFeatureToggle","Fri Jun 05 19:56:10 UTC 2026","passed","Fri Jun 05 19:56:10 UTC 2026","","","",""
"","138","defaults to wrapped and removes .wrapped class when unwrap btn is clicked","CodeController","Fri Jun 05 19:54:43 UTC 2026","passed","Fri Jun 05 19:54:43 UTC 2026","","","",""
"","1292","renders","Privilege Zones History Filter Dialog","Fri Jun 05 19:52:07 UTC 2026","passed","Fri Jun 05 19:52:08 UTC 2026","","","",""
"","179","sums nested section node counts","EntityInfoDataTable","Fri Jun 05 19:51:12 UTC 2026","passed","Fri Jun 05 19:51:12 UTC 2026","","Node count for nested table that counts all sections","",""
"Test cases for TestCreateUser_ResetPassword","1364","TestCreateUser_ResetPassword","","Fri Jun 05 19:48:36 UTC 2026","passed","Fri Jun 05 19:48:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestCreateUser_ResetPassword","TestCreateUser_ResetPassword"
"Test cases for TestManagementResource_CreateSAMLProviderMultipart","13","TestManagementResource_CreateSAMLProviderMultipart","","Fri Jun 05 19:48:59 UTC 2026","passed","Fri Jun 05 19:48:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_CreateSAMLProviderMultipart","TestManagementResource_CreateSAMLProviderMultipart"
"","34","does not set input text if no value is given","ManagedDatePicker - value","Fri Jun 05 19:52:35 UTC 2026","passed","Fri Jun 05 19:52:35 UTC 2026","","","",""
"","365","displays a Filters button","FileIngest","Fri Jun 05 19:54:06 UTC 2026","passed","Fri Jun 05 19:54:06 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_LookupActiveSessionsError","747","TestManagementResource_UpdateUser_LookupActiveSessionsError","","Fri Jun 05 19:48:45 UTC 2026","passed","Fri Jun 05 19:48:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_LookupActiveSessionsError","TestManagementResource_UpdateUser_LookupActiveSessionsError"
"","243","handles chevron click event","CommonSearches","Fri Jun 05 19:51:30 UTC 2026","passed","Fri Jun 05 19:51:30 UTC 2026","","","",""
