"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should return an object denoting that the property is not in the schema when it is unrecognized","validating a node property against the shared generated schema","Tue Apr 21 02:06:34 UTC 2026","passed","Tue Apr 21 02:06:34 UTC 2026","","","",""
"Test cases for TestFloatValueOrZero","0","TestFloatValueOrZero","","Tue Apr 21 02:04:10 UTC 2026","passed","Tue Apr 21 02:04:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatValueOrZero","TestFloatValueOrZero"
"Test cases for TestManagementResource_ListAuthTokens_Admin","0","TestManagementResource_ListAuthTokens_Admin","","Tue Apr 21 02:04:36 UTC 2026","passed","Tue Apr 21 02:04:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_Admin","TestManagementResource_ListAuthTokens_Admin"
"Test cases for TestGC_Start","1003","TestGC_Start","","Tue Apr 21 02:04:09 UTC 2026","passed","Tue Apr 21 02:04:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/gc/TestGC_Start","TestGC_Start"
"Test cases for TestRequiredValidator","0","TestRequiredValidator","","Tue Apr 21 02:04:28 UTC 2026","passed","Tue Apr 21 02:04:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestRequiredValidator","TestRequiredValidator"
"Test cases for TestResources_GetCertTemplateEntityInfo","309","TestResources_GetCertTemplateEntityInfo","","Tue Apr 21 02:04:08 UTC 2026","passed","Tue Apr 21 02:04:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetCertTemplateEntityInfo","TestResources_GetCertTemplateEntityInfo"
"Test cases for TestUnmarshalFloat","0","TestUnmarshalFloat","","Tue Apr 21 02:04:10 UTC 2026","passed","Tue Apr 21 02:04:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalFloat","TestUnmarshalFloat"
"","1","combines collected and risk filters","filterAndSearchEnvironments","Tue Apr 21 02:05:22 UTC 2026","passed","Tue Apr 21 02:05:22 UTC 2026","","combined filters","",""
"Test cases for TestGenericAssign","0","TestGenericAssign","","Tue Apr 21 02:04:28 UTC 2026","passed","Tue Apr 21 02:04:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGenericAssign","TestGenericAssign"
"Test cases for TestSetValue","0","TestSetValue","","Tue Apr 21 02:04:09 UTC 2026","passed","Tue Apr 21 02:04:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestSetValue","TestSetValue"
"","0","returns disabled config when any required param is falsey","useExploreGraph","Tue Apr 21 02:05:50 UTC 2026","passed","Tue Apr 21 02:05:50 UTC 2026","relationship search queries","exploreGraphQueryFactory","",""
"Test cases for TestResources_ListADEntityControllers","0","TestResources_ListADEntityControllers","","Tue Apr 21 02:04:08 UTC 2026","passed","Tue Apr 21 02:04:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityControllers","TestResources_ListADEntityControllers"
"Test cases for TestIsValidEmail","0","TestIsValidEmail","","Tue Apr 21 02:04:28 UTC 2026","passed","Tue Apr 21 02:04:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidEmail","TestIsValidEmail"
"","0","The data is fetching","Getting the text for the disabled item display for a search when there are no results","Tue Apr 21 02:08:28 UTC 2026","passed","Tue Apr 21 02:08:28 UTC 2026","","Loading states","",""
"Test cases for TestAuditLogin_UserNotFound","0","TestAuditLogin_UserNotFound","","Tue Apr 21 02:03:58 UTC 2026","passed","Tue Apr 21 02:03:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAuditLogin_UserNotFound","TestAuditLogin_UserNotFound"
"Test cases for Test_UseHooks","0","Test_UseHooks","","Tue Apr 21 02:04:30 UTC 2026","passed","Tue Apr 21 02:04:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_UseHooks","Test_UseHooks"
"","0","returns false if value is 'string'","searchParams","Tue Apr 21 02:08:33 UTC 2026","passed","Tue Apr 21 02:08:33 UTC 2026","","isEmptyParam","",""
"Test cases for TestIngestionCoordinator_FlushBuffer","1","TestIngestionCoordinator_FlushBuffer","","Tue Apr 21 02:04:10 UTC 2026","passed","Tue Apr 21 02:04:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestIngestionCoordinator_FlushBuffer","TestIngestionCoordinator_FlushBuffer"
"Test cases for TestManagementResource_ListAuthTokens_SortingError","0","TestManagementResource_ListAuthTokens_SortingError","","Tue Apr 21 02:04:36 UTC 2026","passed","Tue Apr 21 02:04:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_SortingError","TestManagementResource_ListAuthTokens_SortingError"
"","89","disables items via itemDisabled and hides the chevron icon visually","<DetailsAccordion />","Tue Apr 21 02:06:23 UTC 2026","passed","Tue Apr 21 02:06:23 UTC 2026","","","",""
"","443","clicking cancel on the form takes the user back to the details page the user was on previously","Rule Form","Tue Apr 21 02:05:30 UTC 2026","passed","Tue Apr 21 02:05:30 UTC 2026","","","",""
"Test cases for TestGC_NewDataPruningDaemon","0","TestGC_NewDataPruningDaemon","","Tue Apr 21 02:04:09 UTC 2026","passed","Tue Apr 21 02:04:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/gc/TestGC_NewDataPruningDaemon","TestGC_NewDataPruningDaemon"
"Test cases for Test_HarnessSetup","0","Test_HarnessSetup","","Tue Apr 21 02:04:30 UTC 2026","passed","Tue Apr 21 02:04:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_HarnessSetup","Test_HarnessSetup"
"Test cases for TestResources_GetRootCAEntityInfo","292","TestResources_GetRootCAEntityInfo","","Tue Apr 21 02:04:08 UTC 2026","passed","Tue Apr 21 02:04:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetRootCAEntityInfo","TestResources_GetRootCAEntityInfo"
"","277","calls onResetColumnSize when ""Reset Size"" is clicked","ManageColumnsComboBox","Tue Apr 21 02:06:27 UTC 2026","passed","Tue Apr 21 02:06:27 UTC 2026","","","",""
"Test cases for TestResources_GetSavedQuery","40","TestResources_GetSavedQuery","","Tue Apr 21 02:04:08 UTC 2026","passed","Tue Apr 21 02:04:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetSavedQuery","TestResources_GetSavedQuery"
"Test cases for TestManagementResource_ListAuthTokens_InvalidFilterPredicate","0","TestManagementResource_ListAuthTokens_InvalidFilterPredicate","","Tue Apr 21 02:04:36 UTC 2026","passed","Tue Apr 21 02:04:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_InvalidFilterPredicate","TestManagementResource_ListAuthTokens_InvalidFilterPredicate"
"Test cases for TestStringEqual","0","TestStringEqual","","Tue Apr 21 02:04:10 UTC 2026","passed","Tue Apr 21 02:04:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringEqual","TestStringEqual"
"","1","combines platform and collected filters","filterAndSearchEnvironments","Tue Apr 21 02:05:22 UTC 2026","passed","Tue Apr 21 02:05:22 UTC 2026","","combined filters","",""
"Test cases for TestResources_ListFileUploadJobs","0","TestResources_ListFileUploadJobs","","Tue Apr 21 02:04:08 UTC 2026","passed","Tue Apr 21 02:04:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListFileUploadJobs","TestResources_ListFileUploadJobs"
"Test cases for Test_ValidateGraph","12","Test_ValidateGraph","","Tue Apr 21 02:04:16 UTC 2026","passed","Tue Apr 21 02:04:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/Test_ValidateGraph","Test_ValidateGraph"
"","1463","handles copying the name","CopyMenuItem","Tue Apr 21 02:10:03 UTC 2026","passed","Tue Apr 21 02:10:04 UTC 2026","","","",""
"","63","renders a link to the documentation","BloodHoundConfiguration","Tue Apr 21 02:11:22 UTC 2026","passed","Tue Apr 21 02:11:22 UTC 2026","","","",""
"","1","returns a comma separated number when provided with a number > 999","numberFormatting","Tue Apr 21 02:07:55 UTC 2026","passed","Tue Apr 21 02:07:56 UTC 2026","","","",""
"","16","removes key from state","useObjectState","Tue Apr 21 02:09:23 UTC 2026","passed","Tue Apr 21 02:09:23 UTC 2026","","","",""
"","680","dispatches an action to add the associated node","Rule Object Select","Tue Apr 21 02:08:40 UTC 2026","passed","Tue Apr 21 02:08:41 UTC 2026","","","",""
"","1","returns graphData as is if it doesnt match the GraphResponse interface","normalizeGraphDataForSigma","Tue Apr 21 02:11:15 UTC 2026","passed","Tue Apr 21 02:11:15 UTC 2026","","","",""
"","114","displays active styles for the selected layout when explore table is enabled","GraphControls","Tue Apr 21 02:06:01 UTC 2026","passed","Tue Apr 21 02:06:01 UTC 2026","","Selecting a layout","",""
"Test cases for TestMarshalInt","0","TestMarshalInt","","Tue Apr 21 02:04:10 UTC 2026","passed","Tue Apr 21 02:04:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalInt","TestMarshalInt"
"Test cases for TestParsePreferHeaderWait","0","TestParsePreferHeaderWait","","Tue Apr 21 02:04:02 UTC 2026","passed","Tue Apr 21 02:04:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestParsePreferHeaderWait","TestParsePreferHeaderWait"
"","5","stores an object value in localStorage","useLocalStorage","Tue Apr 21 02:07:03 UTC 2026","passed","Tue Apr 21 02:07:03 UTC 2026","","setValue","",""
"Test cases for Test_filterAndFormatSearchResults","0","Test_filterAndFormatSearchResults","","Tue Apr 21 02:04:08 UTC 2026","passed","Tue Apr 21 02:04:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults","Test_filterAndFormatSearchResults"
"","267","toggles sort order when clicking sortable header","ObjectsAccordion","Tue Apr 21 02:08:06 UTC 2026","passed","Tue Apr 21 02:08:06 UTC 2026","","","",""
"","165","upon selecting a source node, updates the URL with a searchType of 'node' and primarySearch of the node's objectid","useNodeSearch","Tue Apr 21 02:09:07 UTC 2026","passed","Tue Apr 21 02:09:08 UTC 2026","","","",""
"","153","should render all of the options as checkboxes","Checkbox group","Tue Apr 21 02:09:51 UTC 2026","passed","Tue Apr 21 02:09:51 UTC 2026","","","",""
"Test cases for TestStringValueOrZero","0","TestStringValueOrZero","","Tue Apr 21 02:04:10 UTC 2026","passed","Tue Apr 21 02:04:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringValueOrZero","TestStringValueOrZero"
"","4629","should render","Pathfinding","Tue Apr 21 02:06:49 UTC 2026","passed","Tue Apr 21 02:06:54 UTC 2026","","","",""
