"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","124","returns a nodes array","useEdgeInfoItems","Sat Jun 06 02:43:51 UTC 2026","passed","Sat Jun 06 02:43:51 UTC 2026","","","",""
"","89","if a hint is given, it show date placeholder on focus, restores hint on blur","ManagedDatePicker - placeholders","Sat Jun 06 02:43:25 UTC 2026","passed","Sat Jun 06 02:43:25 UTC 2026","","","",""
"Test cases for Test_ValidateGraph","12","Test_ValidateGraph","","Sat Jun 06 02:39:58 UTC 2026","passed","Sat Jun 06 02:39:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/Test_ValidateGraph","Test_ValidateGraph"
"","0","escapes a single quote","escapeCypherString","Sat Jun 06 02:45:31 UTC 2026","passed","Sat Jun 06 02:45:31 UTC 2026","","","",""
"","1","prevents MouseCoords events","preventAllDefaults","Sat Jun 06 02:46:50 UTC 2026","passed","Sat Jun 06 02:46:50 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_InvalidFilterPredicate","1","TestManagementResource_ListAuthTokens_InvalidFilterPredicate","","Sat Jun 06 02:40:20 UTC 2026","passed","Sat Jun 06 02:40:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_InvalidFilterPredicate","TestManagementResource_ListAuthTokens_InvalidFilterPredicate"
"","0","fails for password with control characters","testPassword","Sat Jun 06 02:45:37 UTC 2026","passed","Sat Jun 06 02:45:37 UTC 2026","","","",""
"","235","disables checkboxes while loading","GraphDataCheckboxes","Sat Jun 06 02:41:44 UTC 2026","passed","Sat Jun 06 02:41:44 UTC 2026","","","",""
"Test cases for TestManagementResource_GetPermission","37109","TestManagementResource_GetPermission","","Sat Jun 06 02:39:57 UTC 2026","passed","Sat Jun 06 02:40:34 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetPermission","TestManagementResource_GetPermission"
"Test cases for TestResources_ListADDomainForeignGroups","2","TestResources_ListADDomainForeignGroups","","Sat Jun 06 02:39:51 UTC 2026","passed","Sat Jun 06 02:39:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainForeignGroups","TestResources_ListADDomainForeignGroups"
"Test cases for TestMaybeSubmitRelationshipUpdate","0","TestMaybeSubmitRelationshipUpdate","","Sat Jun 06 02:39:57 UTC 2026","passed","Sat Jun 06 02:39:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMaybeSubmitRelationshipUpdate","TestMaybeSubmitRelationshipUpdate"
"Test cases for TestResources_GetDomainEntityInfo","0","TestResources_GetDomainEntityInfo","","Sat Jun 06 02:39:51 UTC 2026","passed","Sat Jun 06 02:39:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetDomainEntityInfo","TestResources_GetDomainEntityInfo"
"Test cases for TestContextMiddleware_InvalidWaitLessThanZero","0","TestContextMiddleware_InvalidWaitLessThanZero","","Sat Jun 06 02:39:44 UTC 2026","passed","Sat Jun 06 02:39:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddleware_InvalidWaitLessThanZero","TestContextMiddleware_InvalidWaitLessThanZero"
"","262","calls onChange with initial default columns when ""Reset Default"" is clicked","ManageColumnsComboBox","Sat Jun 06 02:42:25 UTC 2026","passed","Sat Jun 06 02:42:25 UTC 2026","","","",""
"","316","calls openOIDCProviderDialog when OIDC Provider menu item is clicked","CreateMenu","Sat Jun 06 02:42:37 UTC 2026","passed","Sat Jun 06 02:42:37 UTC 2026","","oidc_support feature flag enabled","",""
"Test cases for TestWriteBasicResponse","0","TestWriteBasicResponse","","Sat Jun 06 02:39:29 UTC 2026","passed","Sat Jun 06 02:39:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteBasicResponse","TestWriteBasicResponse"
"","706","renders a primary button as expected","DropdownSelector","Sat Jun 06 02:44:18 UTC 2026","passed","Sat Jun 06 02:44:19 UTC 2026","","","",""
"","2","removes the key when undefined is passed to the setter","useLocalStorage","Sat Jun 06 02:42:53 UTC 2026","passed","Sat Jun 06 02:42:53 UTC 2026","","setValue","",""
"","9","adds expected text alignment class depending on the textAlign prop","ColumnHeaders","Sat Jun 06 02:43:27 UTC 2026","passed","Sat Jun 06 02:43:27 UTC 2026","","BaseColumnHeader","",""
"","67","should display the ""User Information"" header","UserProfile","Sat Jun 06 02:42:47 UTC 2026","passed","Sat Jun 06 02:42:47 UTC 2026","","","",""
"","692","should fire Confirm once with true after typing challenge text","DeleteConfirmationDialog","Sat Jun 06 02:45:07 UTC 2026","passed","Sat Jun 06 02:45:08 UTC 2026","","","",""
"Test cases for TestMarshalBoolText","0","TestMarshalBoolText","","Sat Jun 06 02:39:52 UTC 2026","passed","Sat Jun 06 02:39:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalBoolText","TestMarshalBoolText"
"","34","sets input text to value","ManagedDatePicker - value","Sat Jun 06 02:43:25 UTC 2026","passed","Sat Jun 06 02:43:26 UTC 2026","","","",""
"","133","renders details for a selected rule and is of type ""Cypher""","DynamicDetails","Sat Jun 06 02:42:51 UTC 2026","passed","Sat Jun 06 02:42:51 UTC 2026","","","",""
"","1","should exclude tags and operations that do not match the term","opsFilter","Sat Jun 06 02:44:37 UTC 2026","passed","Sat Jun 06 02:44:37 UTC 2026","","","",""
"Test cases for TestManagementResource_SAMLCallbackHandler","12","TestManagementResource_SAMLCallbackHandler","","Sat Jun 06 02:40:34 UTC 2026","passed","Sat Jun 06 02:40:34 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLCallbackHandler","TestManagementResource_SAMLCallbackHandler"
"","112","does not highlight the table option when isExploreTableSelected is true but isExploreLayoutSelected is false","GraphControls","Sat Jun 06 02:40:47 UTC 2026","passed","Sat Jun 06 02:40:47 UTC 2026","","Table view selection state","",""
"","240","calls onToggleEdgeLabels when click show all edge labels","GraphControls","Sat Jun 06 02:40:44 UTC 2026","passed","Sat Jun 06 02:40:44 UTC 2026","","Toggling labels","",""
"","1236","renders asset group edit options with graph write permissions","ContextMenu","Sat Jun 06 02:46:20 UTC 2026","passed","Sat Jun 06 02:46:21 UTC 2026","","","",""
"","1972","should allow user to create new SAML provder and then display it in the table","SSOConfiguration","Sat Jun 06 02:42:28 UTC 2026","passed","Sat Jun 06 02:42:30 UTC 2026","","","",""
"","410","should render","PasswordResetForm","Sat Jun 06 02:43:12 UTC 2026","passed","Sat Jun 06 02:43:12 UTC 2026","","","",""
"","0","returns undefined if paramValue is not an expected value","useExploreParams","Sat Jun 06 02:45:42 UTC 2026","passed","Sat Jun 06 02:45:42 UTC 2026","","parseSearchType","",""
"","2987","resets skip to 0 when filters change so rows are visible on the new result set","FileIngestTable","Sat Jun 06 02:41:30 UTC 2026","passed","Sat Jun 06 02:41:33 UTC 2026","","pagination reset","",""
"","242","passes item props to Header and Content","<DetailsAccordion />","Sat Jun 06 02:42:20 UTC 2026","passed","Sat Jun 06 02:42:21 UTC 2026","","","",""
"Test cases for TestBuildSQLFilter","1","TestBuildSQLFilter","","Sat Jun 06 02:39:53 UTC 2026","passed","Sat Jun 06 02:39:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestBuildSQLFilter","TestBuildSQLFilter"
"Test cases for TestIsDeadlockError","1","TestIsDeadlockError","","Sat Jun 06 02:39:52 UTC 2026","passed","Sat Jun 06 02:39:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestIsDeadlockError","TestIsDeadlockError"
"","4635","closes explore search tab menu when search returns one node, entity info panel remains open","CypherSearch","Sat Jun 06 02:41:31 UTC 2026","passed","Sat Jun 06 02:41:35 UTC 2026","","Minimize explorer page elements when multiple nodes are returned","",""
"Test cases for TestParseSkipQueryParameter_BadFormat","0","TestParseSkipQueryParameter_BadFormat","","Sat Jun 06 02:39:51 UTC 2026","passed","Sat Jun 06 02:39:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseSkipQueryParameter_BadFormat","TestParseSkipQueryParameter_BadFormat"
"","0","The data is fetching","Getting the text for the disabled item display for a search when there are no results","Sat Jun 06 02:44:01 UTC 2026","passed","Sat Jun 06 02:44:01 UTC 2026","","Loading states","",""
"Test cases for Test_NewSpec","0","Test_NewSpec","","Sat Jun 06 02:40:14 UTC 2026","passed","Sat Jun 06 02:40:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_NewSpec","Test_NewSpec"
"","149","does not show ""<10 Days to Expire"" warning when token expires in more than 10 days","UserTokenManagementDialog - API Expiration Date column","Sat Jun 06 02:42:16 UTC 2026","passed","Sat Jun 06 02:42:16 UTC 2026","","","",""
