"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","152","should call onLoginViaSAML when login via sso button clicked","LoginForm","Mon Mar 16 19:02:42 UTC 2026","passed","Mon Mar 16 19:02:42 UTC 2026","","","",""
"Test cases for TestGenericMap","0","TestGenericMap","","Mon Mar 16 18:58:06 UTC 2026","passed","Mon Mar 16 18:58:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGenericMap","TestGenericMap"
"Test cases for TestTimeEqual","0","TestTimeEqual","","Mon Mar 16 18:57:49 UTC 2026","passed","Mon Mar 16 18:57:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeEqual","TestTimeEqual"
"","109","calls onConfirm when confirm button clicked","EarlyAccessFeaturesWarningDialog","Mon Mar 16 19:04:39 UTC 2026","passed","Mon Mar 16 19:04:39 UTC 2026","","","",""
"Test cases for TestIsValidClientVersion","0","TestIsValidClientVersion","","Mon Mar 16 18:58:06 UTC 2026","passed","Mon Mar 16 18:58:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidClientVersion","TestIsValidClientVersion"
"Test cases for TestBoolPointer","0","TestBoolPointer","","Mon Mar 16 18:57:49 UTC 2026","passed","Mon Mar 16 18:57:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolPointer","TestBoolPointer"
"Test cases for TestManagementResource_PutUserAuthSecret","4983","TestManagementResource_PutUserAuthSecret","","Mon Mar 16 18:57:41 UTC 2026","passed","Mon Mar 16 18:57:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_PutUserAuthSecret","TestManagementResource_PutUserAuthSecret"
"","1013","opens a submenu when user hovers over `Copy`","ContextMenu","Mon Mar 16 19:04:05 UTC 2026","passed","Mon Mar 16 19:04:06 UTC 2026","","","",""
"Test cases for TestSIDSuffix_PrependPrefix","0","TestSIDSuffix_PrependPrefix","","Mon Mar 16 18:58:10 UTC 2026","passed","Mon Mar 16 18:58:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestSIDSuffix_PrependPrefix","TestSIDSuffix_PrependPrefix"
"Test cases for TestManagementResource_ListPermissions_SortingError","0","TestManagementResource_ListPermissions_SortingError","","Mon Mar 16 18:57:46 UTC 2026","passed","Mon Mar 16 18:57:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListPermissions_SortingError","TestManagementResource_ListPermissions_SortingError"
"","690","should display Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and read-only role is selected","CreateUserForm","Mon Mar 16 18:59:18 UTC 2026","passed","Mon Mar 16 18:59:18 UTC 2026","","","",""
"Test cases for Test_validateGraphExtension","2","Test_validateGraphExtension","","Mon Mar 16 18:57:55 UTC 2026","passed","Mon Mar 16 18:57:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/Test_validateGraphExtension","Test_validateGraphExtension"
"","206","displays a polite message when there are no user updatable features available","EarlyAccessFeatures","Mon Mar 16 19:04:16 UTC 2026","passed","Mon Mar 16 19:04:16 UTC 2026","","","",""
"","262","closes","ListItemActionMenu","Mon Mar 16 19:01:49 UTC 2026","passed","Mon Mar 16 19:01:49 UTC 2026","","","",""
"","0","The data is fetching","Getting the text for the disabled item display for a search when there are no results","Mon Mar 16 19:01:15 UTC 2026","passed","Mon Mar 16 19:01:15 UTC 2026","","Loading states","",""
"","91","should display the ""Authentication"" header","UserProfile","Mon Mar 16 19:00:00 UTC 2026","passed","Mon Mar 16 19:00:01 UTC 2026","","","",""
"","67","populates the source and destination node fields when query params are passed","usePathfindingSearch","Mon Mar 16 19:00:47 UTC 2026","passed","Mon Mar 16 19:00:48 UTC 2026","","","",""
"","221","on clicking switch shows modal and when clicking cancel closes it and switch stays enabled","CitrixRDPConfiguration","Mon Mar 16 18:59:50 UTC 2026","passed","Mon Mar 16 18:59:50 UTC 2026","","Click on switch to disable","",""
"","431","renders the Import Query Dialog","ImportQueryDialog","Mon Mar 16 19:03:12 UTC 2026","passed","Mon Mar 16 19:03:12 UTC 2026","","","",""
"Test cases for Test_GetApplicationConfigurations","0","Test_GetApplicationConfigurations","","Mon Mar 16 18:57:41 UTC 2026","passed","Mon Mar 16 18:57:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_GetApplicationConfigurations","Test_GetApplicationConfigurations"
"Test cases for TestParseLimitQueryParameter_Invalid","0","TestParseLimitQueryParameter_Invalid","","Mon Mar 16 18:57:41 UTC 2026","passed","Mon Mar 16 18:57:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseLimitQueryParameter_Invalid","TestParseLimitQueryParameter_Invalid"
"Test cases for TestIntEqual","0","TestIntEqual","","Mon Mar 16 18:57:49 UTC 2026","passed","Mon Mar 16 18:57:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntEqual","TestIntEqual"
"Test cases for TestManagementResource_DeleteUser_Success","665","TestManagementResource_DeleteUser_Success","","Mon Mar 16 18:57:59 UTC 2026","passed","Mon Mar 16 18:58:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_Success","TestManagementResource_DeleteUser_Success"
"Test cases for TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","0","TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","","Mon Mar 16 18:57:51 UTC 2026","passed","Mon Mar 16 18:57:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate"
