"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResolver_StartDone","12","TestResolver_StartDone","","Tue Mar 24 01:31:03 UTC 2026","passed","Tue Mar 24 01:31:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestResolver_StartDone","TestResolver_StartDone"
"","849","displays validation error messages when password does not match confirmation","PasswordDialog","Tue Mar 24 01:31:59 UTC 2026","passed","Tue Mar 24 01:32:00 UTC 2026","","","",""
"","245","sums nested section node counts","EntityInfoDataTable","Tue Mar 24 01:32:50 UTC 2026","passed","Tue Mar 24 01:32:51 UTC 2026","","Node count for nested table that counts all sections","",""
"","980","should call onSave when save button is clicked","SaveQueryDialog","Tue Mar 24 01:31:33 UTC 2026","passed","Tue Mar 24 01:31:34 UTC 2026","","","",""
"","1338","should disable save button while input is empty","SaveQueryDialog","Tue Mar 24 01:31:31 UTC 2026","passed","Tue Mar 24 01:31:33 UTC 2026","","","",""
"","442","accepts a valid file and allows the user to continue through the upload process","File Upload","Tue Mar 24 01:33:33 UTC 2026","passed","Tue Mar 24 01:33:33 UTC 2026","","","",""
"Test cases for TestManagementResource_OIDCLoginHandler","13","TestManagementResource_OIDCLoginHandler","","Tue Mar 24 01:31:39 UTC 2026","passed","Tue Mar 24 01:31:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_OIDCLoginHandler","TestManagementResource_OIDCLoginHandler"
"","803","renders group and tenant dropdown selectors","GroupManagement","Tue Mar 24 01:36:54 UTC 2026","passed","Tue Mar 24 01:36:55 UTC 2026","","","",""
"","65","displays no data message when there are no extensions","ActiveExtensionsCard","Tue Mar 24 01:31:50 UTC 2026","passed","Tue Mar 24 01:31:50 UTC 2026","","","",""
"Test cases for TestIntValueOrZero","0","TestIntValueOrZero","","Tue Mar 24 01:30:58 UTC 2026","passed","Tue Mar 24 01:30:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntValueOrZero","TestIntValueOrZero"
