"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","shows hint by default","ManagedDatePicker - placeholders","2026-09-12","passed","2026-09-12","","","",""
"","48","renders null when items is undefined","KindInfoItems","2026-09-12","passed","2026-09-12","","","",""
"","128","preserves an expanded nav on initial load below the xl breakpoint","MainNav responsive expansion","2026-09-12","passed","2026-09-12","","","",""
"","309","calls setExploreParams with searchType and relationshipQueryItemId when selecting a composition accordion","EdgeInfoContent","2026-09-12","passed","2026-09-12","","EdgeInfoContent support for Deep Linking","",""
"Test cases for TestEncodingEquality","0","TestEncodingEquality","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestEncodingEquality","TestEncodingEquality"
"","71","has no checked boxes by default","GraphDataCheckboxes","2026-09-12","passed","2026-09-12","","","",""
"","250","calls onLayoutChange with the same layout when the currently selected option is clicked, enabling de-selection","GraphControls","2026-09-12","passed","2026-09-12","","Selecting a layout","",""
"Test cases for TestInt64Scan","0","TestInt64Scan","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64Scan","TestInt64Scan"
"Test cases for TestSetValue","0","TestSetValue","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestSetValue","TestSetValue"
"Test cases for TestDatabaseWipe","2","TestDatabaseWipe","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestDatabaseWipe","TestDatabaseWipe"
"","0","returns false for arrays with different object references","areArraysSimilar","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestAnalysisStepsJSON","5","TestAnalysisStepsJSON","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestAnalysisStepsJSON","TestAnalysisStepsJSON"
"","131","renders a button for opening the dialog","SchemaUploadDialog","2026-09-12","passed","2026-09-12","","","",""
"","170","renders enabled Zone tab and disabled Rule and Object tabs","Selected Details Tabs","2026-09-12","passed","2026-09-12","","Selected Details Tabs - Params present","",""
"Test cases for TestManagementResource_ListAuthTokens_PredicateMismatchWithColumn","1","TestManagementResource_ListAuthTokens_PredicateMismatchWithColumn","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_PredicateMismatchWithColumn","TestManagementResource_ListAuthTokens_PredicateMismatchWithColumn"
"","1969","""Columns"" button allows user to edit column settings","ExploreTable","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestCache_GuardedSet","0","TestCache_GuardedSet","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_GuardedSet","TestCache_GuardedSet"
"","114","shows the Automatic Certification label and the certification dropdown with its full description","BasicInfo","2026-09-12","passed","2026-09-12","","when isCertificationDisabledOnZoneLevel is true","",""
"","540","should focus the metadata control when metadata is the first invalid field","UpsertSAMLProviderForm","2026-09-12","passed","2026-09-12","","","",""
"","172","fires onSelect prop when a result is clicked","SearchCurrentNodes","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestIngestControl_writeRetainedFileToTar","7","TestIngestControl_writeRetainedFileToTar","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestIngestControl_writeRetainedFileToTar","TestIngestControl_writeRetainedFileToTar"
"","14","returns the display kind when it appears before a non-display kind","usePrimaryKind","2026-09-12","passed","2026-09-12","","","",""
"","13","hides items while permissions are loading","useSubNavRoutes","2026-09-12","passed","2026-09-12","","permissions gate","",""
"Test cases for Test_CheckAccessToEnvironments","73","Test_CheckAccessToEnvironments","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_CheckAccessToEnvironments","Test_CheckAccessToEnvironments"
"","324","navigates to rule details when clicking a rule row","RulesAccordion","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestQueries_GetRequestedType","0","TestQueries_GetRequestedType","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_GetRequestedType","TestQueries_GetRequestedType"
"","261","should render with the correct content","ConfirmUpdateQueryDialog","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestRegister_PanicsOnNilGraph","0","TestRegister_PanicsOnNilGraph","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/server/modules/TestRegister_PanicsOnNilGraph","TestRegister_PanicsOnNilGraph"
"","10","does not call getNodeByID when itemId has the rel_ prefix","useGraphItem","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestArgon2_Digest","0","TestArgon2_Digest","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/crypto/TestArgon2_Digest","TestArgon2_Digest"
"Test cases for TestResources_ListAvailableEnvironments","41","TestResources_ListAvailableEnvironments","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAvailableEnvironments","TestResources_ListAvailableEnvironments"
"","4","succeeds for valid password","testPassword","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestRegister","0","TestRegister","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/server/analysis/TestRegister","TestRegister"
"Test cases for TestAuditLogin","0","TestAuditLogin","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAuditLogin","TestAuditLogin"
"","497","calls onSave without current password when requireCurrentPassword is false","PasswordDialog","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestStore_GetNodeKindsByNames","2","TestStore_GetNodeKindsByNames","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/server/graphdb/internal/appdb/TestStore_GetNodeKindsByNames","TestStore_GetNodeKindsByNames"
"Test cases for TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","0","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors"
"","181","disables the create user button when the user is auditor role","Users","2026-09-12","passed","2026-09-12","","","",""
"","12","when password is not expired no redirect occurs","AuthenticatedRoute","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestUnmarshalTimeJSON","0","TestUnmarshalTimeJSON","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalTimeJSON","TestUnmarshalTimeJSON"
"","16","returns the OpenGraph environmentInfo when environmentAggregation param is not a known type","useAvailableEnvironments","2026-09-12","passed","2026-09-12","","useSelectedEnvironment","",""
"","124","disables the Columns button when the disabled prop is true","ManageColumnsComboBox","2026-09-12","passed","2026-09-12","","","",""
"","584","adds node to asset group tag with confirmation","AssetGroupMenuItem","2026-09-12","passed","2026-09-12","","","",""
"","211","handles close event","ImportQueryDialog","2026-09-12","passed","2026-09-12","","","",""
"","3404","closes explore search tab menu and clears selected item when a cypher query returns multiple nodes","CypherSearch","2026-09-12","passed","2026-09-12","","Minimize explorer page elements when multiple nodes are returned","",""
"","62","returns the first display kind when multiple display kinds are present","usePrimaryKind","2026-09-12","passed","2026-09-12","","","",""
"","45","will request feature-flags when the user is fully authenticated","app","2026-09-12","passed","2026-09-12","","<Inner />","",""
"Test cases for TestTrackerBuilder_Build_SortsKeysAndIDs","0","TestTrackerBuilder_Build_SortsKeysAndIDs","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTrackerBuilder_Build_SortsKeysAndIDs","TestTrackerBuilder_Build_SortsKeysAndIDs"
"Test cases for TestConvertComputerToNode","0","TestConvertComputerToNode","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertComputerToNode","TestConvertComputerToNode"
"","2","returns undefined for headers when db config timeout limit setting is disabled and state of is disable query limit is false","useExploreGraph","2026-09-12","passed","2026-09-12","userSettings","exploreGraphQueryFactory","",""
"Test cases for TestBoolScan","0","TestBoolScan","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolScan","TestBoolScan"
"","2477","when user performs a pathfinding search, the swap button is disabled until both the start and destination nodes are provided","Pathfinding: interaction","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestSignRequestValuesUnsupportedHMACMethod","0","TestSignRequestValuesUnsupportedHMACMethod","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSignRequestValuesUnsupportedHMACMethod","TestSignRequestValuesUnsupportedHMACMethod"
"","1","adds email filter if madeBy contains ""@""","createHistoryParams","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestStore_CreateAnalysisRequest","1","TestStore_CreateAnalysisRequest","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/appdb/TestStore_CreateAnalysisRequest","TestStore_CreateAnalysisRequest"
"","8","constructs correct URLSearchParams with all filters","createHistoryParams","2026-09-12","passed","2026-09-12","","","",""
"","55","displays a status indicator","StatusIndicator","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestUnmarshalNonIntegerNumber","0","TestUnmarshalNonIntegerNumber","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalNonIntegerNumber","TestUnmarshalNonIntegerNumber"
"","62","initializes the categories with just the built-in defaults when edge endpoint returns nothing","useEdgeCategories","2026-09-12","passed","2026-09-12","","","",""
"","1","filters by high risk level","filterAndSearchEnvironments","2026-09-12","passed","2026-09-12","","risk filters","",""
"Test cases for TestRewriter_Enter_CombinedADAndAzureShortcut_PreservesOrder","0","TestRewriter_Enter_CombinedADAndAzureShortcut_PreservesOrder","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_CombinedADAndAzureShortcut_PreservesOrder","TestRewriter_Enter_CombinedADAndAzureShortcut_PreservesOrder"
"Test cases for TestResources_ListADOUContainedUsers","1","TestResources_ListADOUContainedUsers","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADOUContainedUsers","TestResources_ListADOUContainedUsers"
"","300","renders the Rule Tab content when Rule tab is chosen","Selected Details Tab Content","2026-09-12","passed","2026-09-12","","","",""
"","278","should fire ""onClose"" once","UserTokenManagementDialog","2026-09-12","passed","2026-09-12","","when user clicks ""Close"" button","",""
"","779","should not call onSubmit when password does not match confirmation password when reset password button clicked","PasswordResetForm","2026-09-12","passed","2026-09-12","","","",""
"","82","sets autoDisplayTable to false if enabled param is false","useExploreTableAutoDisplay","2026-09-12","passed","2026-09-12","","","",""
"","7","sorts and dedupes the values in the configured default selection","useMultiValueFilterParams","2026-09-12","passed","2026-09-12","","","",""
"","338","auto-selects when a search result has a matching objectId","GraphView","2026-09-12","passed","2026-09-12","","","",""
"","69","does not enrich built in node kinds outside the enrichable allow-list","useGetNodeById","2026-09-12","passed","2026-09-12","","","",""
"","44","returns the configured default selection when the URL contains no filter parameters","useMultiValueFilterParams","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestPasswordValidator","0","TestPasswordValidator","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestPasswordValidator","TestPasswordValidator"
"Test cases for TestManagementResource_ListUsers_InvalidFilterPredicate","0","TestManagementResource_ListUsers_InvalidFilterPredicate","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_InvalidFilterPredicate","TestManagementResource_ListUsers_InvalidFilterPredicate"
"","13","sets autoDisplayTable to false if query type is pathfinding","useExploreTableAutoDisplay","2026-09-12","passed","2026-09-12","","","",""
"","823","shows a table with partially completed jobs","FileIngestTable","2026-09-12","passed","2026-09-12","","","",""
"","220","should display ""Close"" button","UserTokenManagementDialog","2026-09-12","passed","2026-09-12","","","",""
"","419","Expand button causes table to expand to full height","ExploreTable","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestQueries_BuildEntityQueryParams","0","TestQueries_BuildEntityQueryParams","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams","TestQueries_BuildEntityQueryParams"
"TestColorHelpers tests ANSI color helper functions","0","TestColorHelpers","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/stbernard/dora/TestColorHelpers","TestColorHelpers"
"","0","reports an API error when the name for the rule is not unique","handleError","2026-09-12","passed","2026-09-12","","","",""
"","52","does not render when ruleId is empty","Delete Selector Button rendering","2026-09-12","passed","2026-09-12","","","",""
"Test cases for Test_HarnessTeardown","0","Test_HarnessTeardown","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_HarnessTeardown","Test_HarnessTeardown"
"","0","returns disabled config when target_node_id is missing","useExploreGraph","2026-09-12","passed","2026-09-12","composition search queries","exploreGraphQueryFactory","",""
"","58","does not fetch when no id is provided","useGetNodeById","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestNodeNamePrefix_AppendSuffix","0","TestNodeNamePrefix_AppendSuffix","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNodeNamePrefix_AppendSuffix","TestNodeNamePrefix_AppendSuffix"
"","214","renders correctly with requiresCurrentPassword true","PasswordDialog","2026-09-12","passed","2026-09-12","","","",""
"","59","calls handleSourceNodeSelected with the related node when the id is clicked","BasicObjectInfoFields related kind fields","2026-09-12","passed","2026-09-12","","'Node Resource Group ID'","",""
"","419","renders a list of asset group members","GroupManagement","2026-09-12","passed","2026-09-12","","","",""
"","68","should not display the ETAC role-based filtering badge when filtering is disabled","Zone Management","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestFeatureFlagManagerPoller","74","TestFeatureFlagManagerPoller","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestFeatureFlagManagerPoller","TestFeatureFlagManagerPoller"
"Test cases for TestIntFromPtr","0","TestIntFromPtr","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntFromPtr","TestIntFromPtr"
"","494","displays current password error messages when current password is empty","PasswordDialog","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestStore_ListRoles","0","TestStore_ListRoles","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/server/identity/internal/appdb/TestStore_ListRoles","TestStore_ListRoles"
"","604","has status filters","FileIngestFilterDialog","2026-09-12","passed","2026-09-12","","Status Select","",""
"Test cases for TestAuditLogin_UserNotFound","0","TestAuditLogin_UserNotFound","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAuditLogin_UserNotFound","TestAuditLogin_UserNotFound"
"Test cases for TestManagementResource_UpdateUser_IDMalformed","884","TestManagementResource_UpdateUser_IDMalformed","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_IDMalformed","TestManagementResource_UpdateUser_IDMalformed"
"Test cases for TestResources_UpdateSavedQuery_AdminPrivateQuery_Success","0","TestResources_UpdateSavedQuery_AdminPrivateQuery_Success","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_AdminPrivateQuery_Success","TestResources_UpdateSavedQuery_AdminPrivateQuery_Success"
"","1","should include a tag with only the matching operations when the path matches","opsFilter","2026-09-12","passed","2026-09-12","","","",""
"","11","throws when used outside of AnnouncementProvider","useAnnounce","2026-09-12","passed","2026-09-12","","","",""
"","53","sums the remaining sections when one of the Affected Object calls fails","EntityInfoDataTableGraphed","2026-09-12","passed","2026-09-12","","Node count for nested table that counts all sections","",""
"","0","calls transformToFlatGraphResponse when graphData matches GraphResponse interface","normalizeGraphDataForSigma","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestLocalStore_Put","172","TestLocalStore_Put","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestLocalStore_Put","TestLocalStore_Put"
"","43","does not request a user when no userId is provided","useGetUser","2026-09-12","passed","2026-09-12","","","",""
"","222","should not render list items for domains that are not collected","Context Selector","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestBoolIsZero","0","TestBoolIsZero","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolIsZero","TestBoolIsZero"
"","4","returns paramValue if it is one of the expected values","useExploreParams","2026-09-12","passed","2026-09-12","","parseSearchType","",""
"Test cases for TestHasSequence","0","TestHasSequence","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestHasSequence","TestHasSequence"
"","184","a name value is required to submit the form","Rule Form","2026-09-12","passed","2026-09-12","","","",""
"Test cases for Test_UseHooks","0","Test_UseHooks","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_UseHooks","Test_UseHooks"
"Test cases for TestMarshalString","0","TestMarshalString","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalString","TestMarshalString"
"","276","should display a searchbox with a placeholder when rendered","AssetGroupEdit","2026-09-12","passed","2026-09-12","","","",""
"","0","propagates environment_kind_id for OpenGraph types","getOpenGraphEnvironmentInfoMap","2026-09-12","passed","2026-09-12","","","",""
"TestRegister_RoutesRequireAuthentication dispatches real requests through the wiredrouter to verify that the registered routes are guarded by authentication middleware.The handlers themselves trust the middleware to enforce this contract; if the routewireup ever loses RequirePermissions/RequireAuth, this test will fail.","4","TestRegister_RoutesRequireAuthentication","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/routes/TestRegister_RoutesRequireAuthentication","TestRegister_RoutesRequireAuthentication"
"","23","renders note content when currentNote is present","HistoryNotes Component","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestGetPlatformAggregateStats_Failure","0","TestGetPlatformAggregateStats_Failure","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetPlatformAggregateStats_Failure","TestGetPlatformAggregateStats_Failure"
"","0","returns paramValue as EnvironmentAggregation if paramValue is active-directory","useEnvironmentParams","2026-09-12","passed","2026-09-12","","parseEnvironmentAggregation","",""
"","1562","enables the user actions menu when the user is admin role","Users","2026-09-12","passed","2026-09-12","","","",""
"","2367","when user performs a pathfinding search, and then clicks the swap button, the start and destination inputs are swapped","Pathfinding: interaction","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestRewriter_Enter_ADAttackPathsShortcut_ReplacesKinds","0","TestRewriter_Enter_ADAttackPathsShortcut_ReplacesKinds","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_ADAttackPathsShortcut_ReplacesKinds","TestRewriter_Enter_ADAttackPathsShortcut_ReplacesKinds"
"","206","displays 0 when a given sections returns empty, and sums the rest of the sections correctly","EntityInfoDataTable","2026-09-12","passed","2026-09-12","","Node count for nested table that counts all sections","",""
"","58","displays no data message when there are no extensions","ActiveExtensionsCard","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestExpireUserAuthSecret_Success","0","TestExpireUserAuthSecret_Success","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestExpireUserAuthSecret_Success","TestExpireUserAuthSecret_Success"
"Test cases for TestSet","0","TestSet","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/lab/internal/TestSet","TestSet"
"","419","calls the passed in cancel handler when clicking the Cancel button","Glyph Select Dialog","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestNewAuditLog_Error","0","TestNewAuditLog_Error","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog_Error","TestNewAuditLog_Error"
"Test cases for TestInt64IsZero","0","TestInt64IsZero","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64IsZero","TestInt64IsZero"
"","163","should disable the create provider button if the user lacks AUTH_MANAGE_PROVIDERS permission","SSOConfiguration","2026-09-12","passed","2026-09-12","","","",""
"TestRegister verifies that routes.Register binds the GET /api/v2/relationships/{id}endpoint to the gorilla/mux router so that matching requests are dispatched correctly.","0","TestRegister","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/server/graphdb/internal/routes/TestRegister","TestRegister"
"","74","copys children value to clipboard after clicking the copy btn","CodeController","2026-09-12","passed","2026-09-12","","","",""
"","0","should handle an undefined entity","Evaluating the entity display name from a given entity","2026-09-12","passed","2026-09-12","","","",""
"","0","does not abbreviate numbers < 1000","numberFormatting","2026-09-12","passed","2026-09-12","","","",""
"","2775","should close the edge filtering dialog when user clicks apply button","EdgeFilter","2026-09-12","passed","2026-09-12","","","",""
"","0","escapes multiple single quotes","escapeCypherString","2026-09-12","passed","2026-09-12","","","",""
"","271","fires delete when edit is clicked","ListItemActionMenu","2026-09-12","passed","2026-09-12","","","",""
"","62","when there is no ID in the URL the highest position tag ID is returned","usePZQueryParams","2026-09-12","passed","2026-09-12","","","",""
"TestGooseMigrationFilenamesUseCurrentVersionPrefix is utilized to ensure that all migration files are named accordingto the set naming convention.","1","TestGooseMigrationFilenamesUseCurrentVersionPrefix","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestGooseMigrationFilenamesUseCurrentVersionPrefix","TestGooseMigrationFilenamesUseCurrentVersionPrefix"
"","249","on clicking switch shows modal and when clicking confirm closes it and switch changes to disabled","CitrixRDPConfiguration","2026-09-12","passed","2026-09-12","","Click on switch to disable","",""
"Test cases for TestIngestControl_FetchRetainedIngestFiles","7","TestIngestControl_FetchRetainedIngestFiles","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestIngestControl_FetchRetainedIngestFiles","TestIngestControl_FetchRetainedIngestFiles"
"","169","only sends dirty fields in the request when updating","Tag Form","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestManagementResource_GetSelf","1","TestManagementResource_GetSelf","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetSelf","TestManagementResource_GetSelf"
"Test cases for TestDatabase_GetAssetGroupTagSelector","0","TestDatabase_GetAssetGroupTagSelector","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestDatabase_GetAssetGroupTagSelector","TestDatabase_GetAssetGroupTagSelector"
"Test cases for TestDispatchAnalysisSteps","1","TestDispatchAnalysisSteps","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/TestDispatchAnalysisSteps","TestDispatchAnalysisSteps"
"","3930","categories default to expanded","Pathfinding","2026-09-12","passed","2026-09-12","","","",""
"TestMigrator_GenerateManifestAfterVersion builds upon the GenerateManifest testby starting from different version points and spot checking migration counts.","0","TestMigrator_GenerateManifestAfterVersion","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestMigrator_GenerateManifestAfterVersion","TestMigrator_GenerateManifestAfterVersion"
"","1","returns the same nodes from the graphData","getExploreTableData","2026-09-12","passed","2026-09-12","","","",""
"Test cases for TestStore_GetEnvironmentsFiltered","1","TestStore_GetEnvironmentsFiltered","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/server/opengraphschema/internal/appdb/TestStore_GetEnvironmentsFiltered","TestStore_GetEnvironmentsFiltered"
"","35","displays contact admin message when hidden edge is true","EdgeInfoContent","2026-09-12","passed","2026-09-12","","EdgeInfoContent support for hidden edges","",""
"","1","filters by collected=false when ""no"" filter is active","filterAndSearchEnvironments","2026-09-12","passed","2026-09-12","","collected filters","",""
"","14","allows you to update the list of selected filters, only updating the url after calling the apply function","usePathfindingFilters","2026-09-12","passed","2026-09-12","","","",""
"Test cases for Test_NewSpecWithHooks","0","Test_NewSpecWithHooks","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_NewSpecWithHooks","Test_NewSpecWithHooks"
"Test cases for TestMapExistsError","172","TestMapExistsError","","2026-09-12","passed","2026-09-12","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestMapExistsError","TestMapExistsError"
"","51","renders a ListItemActionMenu component","ListItemActionMenu","2026-09-12","passed","2026-09-12","","","",""
