"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestGormLogAdapter_Info","0","TestGormLogAdapter_Info","","Sat Feb 28 01:22:48 UTC 2026","passed","Sat Feb 28 01:22:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestGormLogAdapter_Info","TestGormLogAdapter_Info"
"","353","should display a ""Configure Multi-Factor Authentication"" modal","UserProfile","Sat Feb 28 01:24:48 UTC 2026","passed","Sat Feb 28 01:24:49 UTC 2026","","""Multi-Factor Authentication Enabled"" switch is enabled","",""
"","17","should not render if open === false","ConfirmUpdateQueryDialog","Sat Feb 28 01:27:16 UTC 2026","passed","Sat Feb 28 01:27:16 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateOIDCProvider","1","TestManagementResource_UpdateOIDCProvider","","Sat Feb 28 01:23:14 UTC 2026","passed","Sat Feb 28 01:23:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateOIDCProvider","TestManagementResource_UpdateOIDCProvider"
"","56","renders the title","ProcessingIndicator","Sat Feb 28 01:27:36 UTC 2026","passed","Sat Feb 28 01:27:36 UTC 2026","","","",""
"","357","should not have less characters than the minimum requirement","UpdateUserForm","Sat Feb 28 01:23:48 UTC 2026","passed","Sat Feb 28 01:23:48 UTC 2026","","","",""
"","4","removes key from state","useObjectState","Sat Feb 28 01:26:57 UTC 2026","passed","Sat Feb 28 01:26:57 UTC 2026","","","",""
"Test cases for TestSavedQueries_IsString","0","TestSavedQueries_IsString","","Sat Feb 28 01:22:50 UTC 2026","passed","Sat Feb 28 01:22:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_IsString","TestSavedQueries_IsString"
"Test cases for TestRRuleValidator","1","TestRRuleValidator","","Sat Feb 28 01:22:57 UTC 2026","passed","Sat Feb 28 01:22:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestRRuleValidator","TestRRuleValidator"
"Test cases for TestResources_GetContainerEntityInfo","227","TestResources_GetContainerEntityInfo","","Sat Feb 28 01:22:43 UTC 2026","passed","Sat Feb 28 01:22:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetContainerEntityInfo","TestResources_GetContainerEntityInfo"
"","189","should call ""onCancel one time""","Enable2FADialog","Sat Feb 28 01:26:26 UTC 2026","passed","Sat Feb 28 01:26:26 UTC 2026","","user clicks ""Cancel"" button","",""
"Test cases for TestResources_ShareSavedQueriesPermissions_Admin","9","TestResources_ShareSavedQueriesPermissions_Admin","","Sat Feb 28 01:22:43 UTC 2026","passed","Sat Feb 28 01:22:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_Admin","TestResources_ShareSavedQueriesPermissions_Admin"
