"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","484","renders no asset group edit options without graph write permissions","ContextMenu","Mon Jul 20 19:46:36 UTC 2026","passed","Mon Jul 20 19:46:37 UTC 2026","","","",""
"Test cases for TestStringValueOrZero","0","TestStringValueOrZero","","Mon Jul 20 19:38:58 UTC 2026","passed","Mon Jul 20 19:38:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringValueOrZero","TestStringValueOrZero"
"Test cases for TestGetPlatformAggregateStats_Failure","4","TestGetPlatformAggregateStats_Failure","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetPlatformAggregateStats_Failure","TestGetPlatformAggregateStats_Failure"
"Test cases for TestInt64FromPtr","0","TestInt64FromPtr","","Mon Jul 20 19:38:58 UTC 2026","passed","Mon Jul 20 19:38:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64FromPtr","TestInt64FromPtr"
"","89","disables delete button for built-in extensions","ActiveExtensionsCard","Mon Jul 20 19:40:27 UTC 2026","passed","Mon Jul 20 19:40:27 UTC 2026","","","",""
"","143","does not show View in Explore if in object rule type","Seed Selection Results","Mon Jul 20 19:42:05 UTC 2026","passed","Mon Jul 20 19:42:05 UTC 2026","","","",""
"","810","handles adding to tier zero asset group","AssetGroupMenuItem","Mon Jul 20 19:46:16 UTC 2026","passed","Mon Jul 20 19:46:17 UTC 2026","","adding to an asset group","",""
"","519","displays current password error messages when current password is empty","PasswordDialog","Mon Jul 20 19:40:47 UTC 2026","passed","Mon Jul 20 19:40:48 UTC 2026","","","",""
"","0","Input does not contain a type","parseKeywordAndTypeValue","Mon Jul 20 19:45:34 UTC 2026","passed","Mon Jul 20 19:45:34 UTC 2026","","","",""
"Test cases for TestResources_UpdateAssetGroupSelectors_PayloadError","0","TestResources_UpdateAssetGroupSelectors_PayloadError","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupSelectors_PayloadError","TestResources_UpdateAssetGroupSelectors_PayloadError"
"Test cases for TestSignRequestAtInternalError","0","TestSignRequestAtInternalError","","Mon Jul 20 19:38:40 UTC 2026","passed","Mon Jul 20 19:38:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSignRequestAtInternalError","TestSignRequestAtInternalError"
"","50","renders the title","ProcessingIndicator","Mon Jul 20 19:45:52 UTC 2026","passed","Mon Jul 20 19:45:52 UTC 2026","","","",""
"","0","returns true if both arrays are empty","areArraysSimilar","Mon Jul 20 19:45:20 UTC 2026","passed","Mon Jul 20 19:45:20 UTC 2026","","","",""
"Test cases for TestUnmarshalString","0","TestUnmarshalString","","Mon Jul 20 19:38:58 UTC 2026","passed","Mon Jul 20 19:38:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalString","TestUnmarshalString"
"Test cases for TestDomainSelectors_GetFilterCriteria_Success_Empty","0","TestDomainSelectors_GetFilterCriteria_Success_Empty","","Mon Jul 20 19:39:00 UTC 2026","passed","Mon Jul 20 19:39:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterCriteria_Success_Empty","TestDomainSelectors_GetFilterCriteria_Success_Empty"
"Test cases for Test_runMaybeCachedEntityQuery","0","Test_runMaybeCachedEntityQuery","","Mon Jul 20 19:39:01 UTC 2026","passed","Mon Jul 20 19:39:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_runMaybeCachedEntityQuery","Test_runMaybeCachedEntityQuery"
"Test cases for TestParseAGMembersFromNodes_","1","TestParseAGMembersFromNodes_","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseAGMembersFromNodes_","TestParseAGMembersFromNodes_"
"Test cases for TestDatabaseWipe","4","TestDatabaseWipe","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestDatabaseWipe","TestDatabaseWipe"
"Test cases for TestResources_GetAssetGroupTagHistory","3","TestResources_GetAssetGroupTagHistory","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTagHistory","TestResources_GetAssetGroupTagHistory"
"","2","does not fetch more data when there are no more pages","useInfiniteScroll","Mon Jul 20 19:44:01 UTC 2026","passed","Mon Jul 20 19:44:01 UTC 2026","","","",""
"","429","should disable Cancel and Save buttons while isLoading is true","CreateUserDialog","Mon Jul 20 19:41:00 UTC 2026","passed","Mon Jul 20 19:41:00 UTC 2026","","","",""
"","0","Will treat what is to the left of the first colon as a search filter if it matches an existing kind","parseKeywordAndTypeValue","Mon Jul 20 19:45:34 UTC 2026","passed","Mon Jul 20 19:45:34 UTC 2026","","","",""
"Test cases for TestCache_Reset","0","TestCache_Reset","","Mon Jul 20 19:39:15 UTC 2026","passed","Mon Jul 20 19:39:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_Reset","TestCache_Reset"
"","266","calls onChangePinnedColumns to unpin a column when its pin icon is clicked","ManageColumnsComboBox","Mon Jul 20 19:42:13 UTC 2026","passed","Mon Jul 20 19:42:14 UTC 2026","","","",""
"Test cases for TestResources_ListADOUContainedGroups","0","TestResources_ListADOUContainedGroups","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADOUContainedGroups","TestResources_ListADOUContainedGroups"
"","13","returns azure environmentInfo when environmentAggregation param is azure","useAvailableEnvironments","Mon Jul 20 19:43:02 UTC 2026","passed","Mon Jul 20 19:43:02 UTC 2026","","useSelectedEnvironment","",""
"","4174","Clicking on a row causes row to be selected","ExploreTable","Mon Jul 20 19:40:04 UTC 2026","passed","Mon Jul 20 19:40:08 UTC 2026","","","",""
"Test cases for TestDetectBOMEncoding","0","TestDetectBOMEncoding","","Mon Jul 20 19:39:15 UTC 2026","passed","Mon Jul 20 19:39:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestDetectBOMEncoding","TestDetectBOMEncoding"
"","1","returns a function that can set arrays query params removes previous values set to that array query param","searchParams","Mon Jul 20 19:44:03 UTC 2026","passed","Mon Jul 20 19:44:03 UTC 2026","","setSingleParamFactory","",""
"","213","on clicking switch shows modal and when clicking confirm closes it and switch changes to disabled","CitrixRDPConfiguration","Mon Jul 20 19:42:24 UTC 2026","passed","Mon Jul 20 19:42:25 UTC 2026","","Click on switch to disable","",""
"Test cases for TestHandlers_GetNodeByID","3","TestHandlers_GetNodeByID","","Mon Jul 20 19:39:31 UTC 2026","passed","Mon Jul 20 19:39:31 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/graphdb/internal/handlers/TestHandlers_GetNodeByID","TestHandlers_GetNodeByID"
"","2290","shows the ""Disable MFA"" context menu option for users with MFA enabled","Users","Mon Jul 20 19:41:53 UTC 2026","passed","Mon Jul 20 19:41:55 UTC 2026","","","",""
"Test cases for Test_ConvertAzureRoleManagementPolicyAssignment","1","Test_ConvertAzureRoleManagementPolicyAssignment","","Mon Jul 20 19:39:15 UTC 2026","passed","Mon Jul 20 19:39:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/Test_ConvertAzureRoleManagementPolicyAssignment","Test_ConvertAzureRoleManagementPolicyAssignment"
"","76","renders Empty when items is undefined and Empty is provided","<DetailsAccordion />","Mon Jul 20 19:42:09 UTC 2026","passed","Mon Jul 20 19:42:10 UTC 2026","","","",""
"Test cases for TestParseLimitQueryParameter_BadFormat","1","TestParseLimitQueryParameter_BadFormat","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseLimitQueryParameter_BadFormat","TestParseLimitQueryParameter_BadFormat"
"Test cases for TestTracker_HasEdge_And_DeletedEdges","0","TestTracker_HasEdge_And_DeletedEdges","","Mon Jul 20 19:39:14 UTC 2026","passed","Mon Jul 20 19:39:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_And_DeletedEdges","TestTracker_HasEdge_And_DeletedEdges"
"","18","live regions have aria-atomic set to true","AnnouncementProvider","Mon Jul 20 19:43:22 UTC 2026","passed","Mon Jul 20 19:43:22 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_DBError","0","TestResources_DeleteSavedQuery_DBError","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_DBError","TestResources_DeleteSavedQuery_DBError"
"Test cases for TestLocalStore_PathSafety","11","TestLocalStore_PathSafety","","Mon Jul 20 19:39:22 UTC 2026","passed","Mon Jul 20 19:39:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestLocalStore_PathSafety","TestLocalStore_PathSafety"
"","77","renders citrix config controls","BloodHoundConfiguration","Mon Jul 20 19:47:08 UTC 2026","passed","Mon Jul 20 19:47:09 UTC 2026","","","",""
"","710","should render a create user form","CreateUserDialog","Mon Jul 20 19:40:55 UTC 2026","passed","Mon Jul 20 19:40:56 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_PredicateMismatchWithColumn","0","TestResources_ListAuditLogs_PredicateMismatchWithColumn","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_PredicateMismatchWithColumn","TestResources_ListAuditLogs_PredicateMismatchWithColumn"
"","320","displays expected results when searching by label","SearchCurrentNodes","Mon Jul 20 19:43:35 UTC 2026","passed","Mon Jul 20 19:43:35 UTC 2026","","","",""
"Test cases for TestSIDSuffix_String","0","TestSIDSuffix_String","","Mon Jul 20 19:39:14 UTC 2026","passed","Mon Jul 20 19:39:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestSIDSuffix_String","TestSIDSuffix_String"
"","62","should render a label and version number when expanded","MainNav","Mon Jul 20 19:42:38 UTC 2026","passed","Mon Jul 20 19:42:39 UTC 2026","","","",""
"","0","Origin label and sizing are used when specified","copySigmaNodesToGraphlibGraph","Mon Jul 20 19:46:49 UTC 2026","passed","Mon Jul 20 19:46:49 UTC 2026","","","",""
"Test cases for TestDurationValidator","0","TestDurationValidator","","Mon Jul 20 19:39:10 UTC 2026","passed","Mon Jul 20 19:39:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestDurationValidator","TestDurationValidator"
"","16","sets autoDisplayTable to false if query type is node","useExploreTableAutoDisplay","Mon Jul 20 19:44:25 UTC 2026","passed","Mon Jul 20 19:44:25 UTC 2026","","","",""
"","109","should display ""Password"" input","Enable2FADialog","Mon Jul 20 19:44:15 UTC 2026","passed","Mon Jul 20 19:44:15 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_RecordNotFound","0","TestResources_DeleteSavedQuery_RecordNotFound","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_RecordNotFound","TestResources_DeleteSavedQuery_RecordNotFound"
"","220","displays error if delete button is clicked when no checkbox is selected","DatabaseManagement","Mon Jul 20 19:46:18 UTC 2026","passed","Mon Jul 20 19:46:19 UTC 2026","","","",""
"Test cases for TestWriteCSV","0","TestWriteCSV","","Mon Jul 20 19:39:18 UTC 2026","passed","Mon Jul 20 19:39:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/responses/TestWriteCSV","TestWriteCSV"
"","0","returns Cypher message when ruleType is SeedTypeCypher and seeds are required","getErrorMessage","Mon Jul 20 19:41:41 UTC 2026","passed","Mon Jul 20 19:41:41 UTC 2026","","","",""
"","26","displays contact admin message when hidden edge is true","EdgeInfoContent","Mon Jul 20 19:40:37 UTC 2026","passed","Mon Jul 20 19:40:37 UTC 2026","","EdgeInfoContent support for hidden edges","",""
"Test cases for TestCreateRuntimeDependenciesInitializesDefaultFileServices","0","TestCreateRuntimeDependenciesInitializesDefaultFileServices","","Mon Jul 20 19:39:04 UTC 2026","passed","Mon Jul 20 19:39:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/TestCreateRuntimeDependenciesInitializesDefaultFileServices","TestCreateRuntimeDependenciesInitializesDefaultFileServices"
"","24","should display hidden label for hidden edge","EdgeInfoHeader","Mon Jul 20 19:44:11 UTC 2026","passed","Mon Jul 20 19:44:11 UTC 2026","","","",""
"Test cases for TestHandlers_GetRole","0","TestHandlers_GetRole","","Mon Jul 20 19:39:33 UTC 2026","passed","Mon Jul 20 19:39:33 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/identity/internal/handlers/TestHandlers_GetRole","TestHandlers_GetRole"
"","108","displays pinned columns and unselected columns in the dropdown","ManageColumnsComboBox","Mon Jul 20 19:42:13 UTC 2026","passed","Mon Jul 20 19:42:13 UTC 2026","","","",""
"Test cases for Test_NewSpecWithHooks","0","Test_NewSpecWithHooks","","Mon Jul 20 19:39:16 UTC 2026","passed","Mon Jul 20 19:39:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_NewSpecWithHooks","Test_NewSpecWithHooks"
"","1083","allows switching between the Zones and Labels tabs","Zone Management","Mon Jul 20 19:44:30 UTC 2026","passed","Mon Jul 20 19:44:31 UTC 2026","","","",""
"Test cases for TestManagementResource_SAMLLoginRedirect","8","TestManagementResource_SAMLLoginRedirect","","Mon Jul 20 19:39:36 UTC 2026","passed","Mon Jul 20 19:39:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLLoginRedirect","TestManagementResource_SAMLLoginRedirect"
"Test cases for TestResources_GetPermissionsForSavedQuery","39","TestResources_GetPermissionsForSavedQuery","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetPermissionsForSavedQuery","TestResources_GetPermissionsForSavedQuery"
"","81","should render a button with the passed in display text","GraphButton","Mon Jul 20 19:45:54 UTC 2026","passed","Mon Jul 20 19:45:54 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityRDPRights","0","TestResources_ListADEntityRDPRights","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityRDPRights","TestResources_ListADEntityRDPRights"
"Test cases for TestIngestDNRelationship","0","TestIngestDNRelationship","","Mon Jul 20 19:39:06 UTC 2026","passed","Mon Jul 20 19:39:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestIngestDNRelationship","TestIngestDNRelationship"
"Test cases for TestSetValuesFromEnv","2","TestSetValuesFromEnv","","Mon Jul 20 19:38:54 UTC 2026","passed","Mon Jul 20 19:38:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestSetValuesFromEnv","TestSetValuesFromEnv"
"Test cases for TestTimeExactEqual","0","TestTimeExactEqual","","Mon Jul 20 19:38:58 UTC 2026","passed","Mon Jul 20 19:38:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeExactEqual","TestTimeExactEqual"
"Test cases for Test_filterAndFormatSearchResults_filterEnvironmentsEmpty","0","Test_filterAndFormatSearchResults_filterEnvironmentsEmpty","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults_filterEnvironmentsEmpty","Test_filterAndFormatSearchResults_filterEnvironmentsEmpty"
"Test cases for TestWriteAndValidateJSON","0","TestWriteAndValidateJSON","","Mon Jul 20 19:39:08 UTC 2026","passed","Mon Jul 20 19:39:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/TestWriteAndValidateJSON","TestWriteAndValidateJSON"
"","1832","reverts to the default unselected state when the user de-selects the currently selected graph layout","GraphView","Mon Jul 20 19:46:23 UTC 2026","passed","Mon Jul 20 19:46:25 UTC 2026","","Layout selection and de-selection","",""
"Test cases for TestTagScanner_NextTopLevelTag","0","TestTagScanner_NextTopLevelTag","","Mon Jul 20 19:39:08 UTC 2026","passed","Mon Jul 20 19:39:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/TestTagScanner_NextTopLevelTag","TestTagScanner_NextTopLevelTag"
"Test cases for TestHandlers_CancelAnalysisRequest","0","TestHandlers_CancelAnalysisRequest","","Mon Jul 20 19:39:23 UTC 2026","passed","Mon Jul 20 19:39:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/handlers/TestHandlers_CancelAnalysisRequest","TestHandlers_CancelAnalysisRequest"
"Test cases for TestManagementResource_GetAZEntity","133","TestManagementResource_GetAZEntity","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestManagementResource_GetAZEntity","TestManagementResource_GetAZEntity"
"","669","clears the applied filter","FileIngestFilterDialog","Mon Jul 20 19:41:50 UTC 2026","passed","Mon Jul 20 19:41:51 UTC 2026","","Status Select","",""
"Test cases for TestTypes_Scan_Success","0","TestTypes_Scan_Success","","Mon Jul 20 19:38:58 UTC 2026","passed","Mon Jul 20 19:38:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/TestTypes_Scan_Success","TestTypes_Scan_Success"
"Test cases for TestRequestWaitDuration_Negative","0","TestRequestWaitDuration_Negative","","Mon Jul 20 19:38:42 UTC 2026","passed","Mon Jul 20 19:38:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration_Negative","TestRequestWaitDuration_Negative"
"Test cases for TestAnalysisStepNames_ContainsNameForEachDefinedBit","12","TestAnalysisStepNames_ContainsNameForEachDefinedBit","","Mon Jul 20 19:39:00 UTC 2026","passed","Mon Jul 20 19:39:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestAnalysisStepNames_ContainsNameForEachDefinedBit","TestAnalysisStepNames_ContainsNameForEachDefinedBit"
"Test cases for TestResources_CreateCustomNodeKindsTest","124","TestResources_CreateCustomNodeKindsTest","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateCustomNodeKindsTest","TestResources_CreateCustomNodeKindsTest"
"","162","calls onConfirm when confirm button clicked","EarlyAccessFeaturesWarningDialog","Mon Jul 20 19:47:04 UTC 2026","passed","Mon Jul 20 19:47:04 UTC 2026","","","",""
"","2","stores a boolean value in localStorage","useLocalStorage","Mon Jul 20 19:42:40 UTC 2026","passed","Mon Jul 20 19:42:40 UTC 2026","","setValue","",""
"","215","can render","ExploreSearchCombobox","Mon Jul 20 19:42:18 UTC 2026","passed","Mon Jul 20 19:42:19 UTC 2026","","","",""
"","797","renders a primary button as expected","DropdownSelector","Mon Jul 20 19:44:18 UTC 2026","passed","Mon Jul 20 19:44:18 UTC 2026","","","",""
"Test cases for TestMoveFileBetweenServices","9","TestMoveFileBetweenServices","","Mon Jul 20 19:39:22 UTC 2026","passed","Mon Jul 20 19:39:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestMoveFileBetweenServices","TestMoveFileBetweenServices"
"","19","renders TenantInfo for a collected azure environment","getStatsComponent","Mon Jul 20 19:44:13 UTC 2026","passed","Mon Jul 20 19:44:13 UTC 2026","","","",""
"","371","renders a snackbar notification in the dom and tests autoHideDuration","AppNotifications","Mon Jul 20 19:44:23 UTC 2026","passed","Mon Jul 20 19:44:24 UTC 2026","","","",""
"Test cases for TestTracker_HasEdge_DuplicateCalls","0","TestTracker_HasEdge_DuplicateCalls","","Mon Jul 20 19:39:14 UTC 2026","passed","Mon Jul 20 19:39:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_DuplicateCalls","TestTracker_HasEdge_DuplicateCalls"
"Test cases for TestIngestControl_FetchRetainedIngestFiles","18","TestIngestControl_FetchRetainedIngestFiles","","Mon Jul 20 19:38:44 UTC 2026","passed","Mon Jul 20 19:38:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestIngestControl_FetchRetainedIngestFiles","TestIngestControl_FetchRetainedIngestFiles"
"","1073","should call onSave when Save button is clicked and form input is valid","CreateUserDialog","Mon Jul 20 19:40:56 UTC 2026","passed","Mon Jul 20 19:40:57 UTC 2026","","","",""
"Test cases for Test_NewRequestSignature","0","Test_NewRequestSignature","","Mon Jul 20 19:38:40 UTC 2026","passed","Mon Jul 20 19:38:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_NewRequestSignature","Test_NewRequestSignature"
"","65","renders section when no errors occur","EntityInfoCollapsibleSection","Mon Jul 20 19:45:09 UTC 2026","passed","Mon Jul 20 19:45:09 UTC 2026","","","",""
"","825","renders a filter search and platform dropdown menu","CommonSearches","Mon Jul 20 19:42:14 UTC 2026","passed","Mon Jul 20 19:42:15 UTC 2026","","","",""
"","6","renders OpenGraphPlatformInfo for an open graph platform aggregate with a kind id","getStatsComponent","Mon Jul 20 19:44:13 UTC 2026","passed","Mon Jul 20 19:44:13 UTC 2026","","","",""
"","163","shows ""Expired"" in red when the expiration date has already passed","UserTokenManagementDialog - API Expiration Date column","Mon Jul 20 19:42:05 UTC 2026","passed","Mon Jul 20 19:42:06 UTC 2026","","","",""
"","239","clicking an enabled header toggles content (single mode)","<DetailsAccordion />","Mon Jul 20 19:42:11 UTC 2026","passed","Mon Jul 20 19:42:11 UTC 2026","","","",""
"","74","passes the check for at least one permission if the user is missing one of many required permissions","usePermissions","Mon Jul 20 19:42:28 UTC 2026","passed","Mon Jul 20 19:42:29 UTC 2026","","","",""
"","22","when user has a disallowed role for a route with disallowed roles, they see the disallowed notification.","AuthenticatedRoute","Mon Jul 20 19:46:45 UTC 2026","passed","Mon Jul 20 19:46:45 UTC 2026","","","",""
"","65","when there is no ID in the URL the highest position tag ID is returned","usePZQueryParams","Mon Jul 20 19:43:34 UTC 2026","passed","Mon Jul 20 19:43:34 UTC 2026","","","",""
"","102","does not open the dialog when the user does not have the opengraph write permission","SchemaUploadDialog","Mon Jul 20 19:41:32 UTC 2026","passed","Mon Jul 20 19:41:32 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_GetSavedQueryError","0","TestResources_UpdateSavedQuery_GetSavedQueryError","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_GetSavedQueryError","TestResources_UpdateSavedQuery_GetSavedQueryError"
"Test cases for Test_SetDependency","0","Test_SetDependency","","Mon Jul 20 19:39:16 UTC 2026","passed","Mon Jul 20 19:39:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_SetDependency","Test_SetDependency"
"","22","renders an error fallback when flag is not found","FeatureFlag","Mon Jul 20 19:44:34 UTC 2026","passed","Mon Jul 20 19:44:34 UTC 2026","","","",""
"Test cases for TestLocalStore_Close","1","TestLocalStore_Close","","Mon Jul 20 19:39:22 UTC 2026","passed","Mon Jul 20 19:39:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestLocalStore_Close","TestLocalStore_Close"
"Test cases for TestResources_ListADComputerSQLAdmins","0","TestResources_ListADComputerSQLAdmins","","Mon Jul 20 19:38:53 UTC 2026","passed","Mon Jul 20 19:38:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADComputerSQLAdmins","TestResources_ListADComputerSQLAdmins"
"","106","clicking a disabled header does not toggle content","<DetailsAccordion />","Mon Jul 20 19:42:10 UTC 2026","passed","Mon Jul 20 19:42:11 UTC 2026","","","",""
