"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestFloatEqual","0","TestFloatEqual","","Fri Mar 13 01:30:23 UTC 2026","passed","Fri Mar 13 01:30:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatEqual","TestFloatEqual"
"Test cases for TestJSONFloat_MarshalJSON_NaN","0","TestJSONFloat_MarshalJSON_NaN","","Fri Mar 13 01:30:23 UTC 2026","passed","Fri Mar 13 01:30:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_MarshalJSON_NaN","TestJSONFloat_MarshalJSON_NaN"
"Test cases for TestManagementResource_EnableUserSAML","0","TestManagementResource_EnableUserSAML","","Fri Mar 13 01:30:22 UTC 2026","passed","Fri Mar 13 01:30:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_EnableUserSAML","TestManagementResource_EnableUserSAML"
"Test cases for TestVersion_GreaterThan","0","TestVersion_GreaterThan","","Fri Mar 13 01:30:41 UTC 2026","passed","Fri Mar 13 01:30:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/version/TestVersion_GreaterThan","TestVersion_GreaterThan"
"Test cases for TestQueryParameterFilterParser_ParseQueryParameterFilter","0","TestQueryParameterFilterParser_ParseQueryParameterFilter","","Fri Mar 13 01:30:24 UTC 2026","passed","Fri Mar 13 01:30:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestQueryParameterFilterParser_ParseQueryParameterFilter","TestQueryParameterFilterParser_ParseQueryParameterFilter"
"","0","returns paramValue as EnvironmentAggregation for unknown values (custom types)","useEnvironmentParams","Fri Mar 13 01:35:34 UTC 2026","passed","Fri Mar 13 01:35:34 UTC 2026","","parseEnvironmentAggregation","",""
"","3","returns empty array when environments is empty","filterAndSearchEnvironments","Fri Mar 13 01:31:25 UTC 2026","passed","Fri Mar 13 01:31:25 UTC 2026","","with empty environments","",""
"","252","should handle click events on apply and cancel","ConfirmUpdateQueryDialog","Fri Mar 13 01:35:14 UTC 2026","passed","Fri Mar 13 01:35:14 UTC 2026","","","",""
"","2168","should remove the option from the changelog when the corresponding button is clicked","AssetGroupEdit","Fri Mar 13 01:34:01 UTC 2026","passed","Fri Mar 13 01:34:03 UTC 2026","","","",""
"Test cases for TestUrlValidator","1","TestUrlValidator","","Fri Mar 13 01:30:41 UTC 2026","passed","Fri Mar 13 01:30:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestUrlValidator","TestUrlValidator"
"","0","reports an API error when Cypher is not run first","handleError","Fri Mar 13 01:31:57 UTC 2026","passed","Fri Mar 13 01:31:57 UTC 2026","","","",""
"","136","has styles that hide icon labels when the nav is collapsed and show labels when its expanded","MainNav","Fri Mar 13 01:31:53 UTC 2026","passed","Fri Mar 13 01:31:53 UTC 2026","","","",""
