"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestFilter","0","TestFilter","","Sat Jul 11 02:07:02 UTC 2026","passed","Sat Jul 11 02:07:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestFilter","TestFilter"
"","10","shows ""no permission"" notification if lacking permission","useFinishedJobs","Sat Jul 11 02:10:07 UTC 2026","passed","Sat Jul 11 02:10:07 UTC 2026","","","",""
"Test cases for TestCORSMiddleware","0","TestCORSMiddleware","","Sat Jul 11 02:06:09 UTC 2026","passed","Sat Jul 11 02:06:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestCORSMiddleware","TestCORSMiddleware"
"Test cases for TestFloatPointer","0","TestFloatPointer","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatPointer","TestFloatPointer"
"","95","renders an input box","SearchBar","Sat Jul 11 02:12:37 UTC 2026","passed","Sat Jul 11 02:12:37 UTC 2026","","","",""
"Test cases for TestMarshalInt64","0","TestMarshalInt64","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalInt64","TestMarshalInt64"
"","412","clicking cancel on the form takes the user back to the details page the user was on previously","Rule Form","Sat Jul 11 02:07:39 UTC 2026","passed","Sat Jul 11 02:07:39 UTC 2026","","","",""
"","2","returns all environments when no filters are active","filterAndSearchEnvironments","Sat Jul 11 02:07:50 UTC 2026","passed","Sat Jul 11 02:07:50 UTC 2026","","with no filters applied","",""
"","140","displays pinned columns and unselected columns in the dropdown","ManageColumnsComboBox","Sat Jul 11 02:09:28 UTC 2026","passed","Sat Jul 11 02:09:29 UTC 2026","","","",""
"Test cases for TestTimeValueOrZero","0","TestTimeValueOrZero","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeValueOrZero","TestTimeValueOrZero"
"Test cases for TestRewriter_Enter_AllAttackPathsShortcut_TakesPrecedenceOverOtherShortcuts","0","TestRewriter_Enter_AllAttackPathsShortcut_TakesPrecedenceOverOtherShortcuts","","Sat Jul 11 02:06:24 UTC 2026","passed","Sat Jul 11 02:06:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_AllAttackPathsShortcut_TakesPrecedenceOverOtherShortcuts","TestRewriter_Enter_AllAttackPathsShortcut_TakesPrecedenceOverOtherShortcuts"
"","96","should not display api key management button","Api Keys","Sat Jul 11 02:09:50 UTC 2026","passed","Sat Jul 11 02:09:50 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteUser_DeleteUserError","998","TestManagementResource_DeleteUser_DeleteUserError","","Sat Jul 11 02:06:39 UTC 2026","passed","Sat Jul 11 02:06:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_DeleteUserError","TestManagementResource_DeleteUser_DeleteUserError"
"","2353","expand/collapse all buttons are disabled when searching","Pathfinding","Sat Jul 11 02:08:54 UTC 2026","passed","Sat Jul 11 02:08:56 UTC 2026","","","",""
"","242","should render a nav element with logo, two lists, a version number and a powered by","MainNav","Sat Jul 11 02:09:54 UTC 2026","passed","Sat Jul 11 02:09:55 UTC 2026","","","",""
"","379","should call onSubmit with one time passcode when check code button clicked","OneTimePasscodeForm","Sat Jul 11 02:11:57 UTC 2026","passed","Sat Jul 11 02:11:57 UTC 2026","","","",""
"","67","Should display a list of the asset group members","AssetGroupMemberList","Sat Jul 11 02:12:00 UTC 2026","passed","Sat Jul 11 02:12:00 UTC 2026","","","",""
"","0","returns false when the highlighted item is not in the graph","SigmaChart Utils","Sat Jul 11 02:13:44 UTC 2026","passed","Sat Jul 11 02:13:44 UTC 2026","","getIsHighlightedItemInGraph","",""
"","15","renders Owned text by default when no Label Selector is available and on a Label page","TagSelector","Sat Jul 11 02:10:57 UTC 2026","passed","Sat Jul 11 02:10:57 UTC 2026","","","",""
"","106","displays an error message while fetching fails","ActiveExtensionsCard","Sat Jul 11 02:07:51 UTC 2026","passed","Sat Jul 11 02:07:51 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_GetSavedQueryError","0","TestResources_UpdateSavedQuery_GetSavedQueryError","","Sat Jul 11 02:06:17 UTC 2026","passed","Sat Jul 11 02:06:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_GetSavedQueryError","TestResources_UpdateSavedQuery_GetSavedQueryError"
"Test cases for TestAnalysisPipelineResultString","2","TestAnalysisPipelineResultString","","Sat Jul 11 02:06:45 UTC 2026","passed","Sat Jul 11 02:06:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/TestAnalysisPipelineResultString","TestAnalysisPipelineResultString"
"Test cases for TestIntEqual","0","TestIntEqual","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntEqual","TestIntEqual"
"Test cases for TestRegister","0","TestRegister","","Sat Jul 11 02:07:07 UTC 2026","passed","Sat Jul 11 02:07:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/TestRegister","TestRegister"
"","538","should display Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and user role is selected","CreateUserForm","Sat Jul 11 02:08:03 UTC 2026","passed","Sat Jul 11 02:08:04 UTC 2026","","","",""
"","103","buttons are disabled while loading","LoginForm","Sat Jul 11 02:12:07 UTC 2026","passed","Sat Jul 11 02:12:07 UTC 2026","","","",""
"","6","displays lastlogontimestamp cell as NEVER when the value is -1","ExploreTableDataCell","Sat Jul 11 02:12:05 UTC 2026","passed","Sat Jul 11 02:12:05 UTC 2026","","","",""
"Test cases for TestResources_ListAssetGroupMembers","1","TestResources_ListAssetGroupMembers","","Sat Jul 11 02:06:17 UTC 2026","passed","Sat Jul 11 02:06:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAssetGroupMembers","TestResources_ListAssetGroupMembers"
"","1","returns false when WebGL is not available in the current browser context","WebGL compatibility check","Sat Jul 11 02:12:59 UTC 2026","passed","Sat Jul 11 02:12:59 UTC 2026","","","",""
"","134","renders with a selected icon","Glyph Select Dialog","Sat Jul 11 02:12:23 UTC 2026","passed","Sat Jul 11 02:12:23 UTC 2026","","","",""
"Test cases for TestFeatureFlag_HA","302","TestFeatureFlag_HA","","Sat Jul 11 02:06:19 UTC 2026","passed","Sat Jul 11 02:06:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestFeatureFlag_HA","TestFeatureFlag_HA"
"","4248","subcategory with duplicate name does not show indeterminate when all its children are unchecked","Pathfinding","Sat Jul 11 02:09:01 UTC 2026","passed","Sat Jul 11 02:09:06 UTC 2026","","","",""
"","140","displays appropriate text when there are no matches for search term","SearchCurrentNodes","Sat Jul 11 02:10:48 UTC 2026","passed","Sat Jul 11 02:10:49 UTC 2026","","","",""
"Test cases for TestResources_SearchAssetGroupTags","2","TestResources_SearchAssetGroupTags","","Sat Jul 11 02:06:17 UTC 2026","passed","Sat Jul 11 02:06:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_SearchAssetGroupTags","TestResources_SearchAssetGroupTags"
"Test cases for TestExtractIngestFiles","21","TestExtractIngestFiles","","Sat Jul 11 02:06:27 UTC 2026","passed","Sat Jul 11 02:06:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestExtractIngestFiles","TestExtractIngestFiles"
"","45","renders highlight for the active tag","SelectedHighlight","Sat Jul 11 02:11:56 UTC 2026","passed","Sat Jul 11 02:11:56 UTC 2026","","","",""
"Test cases for TestUnmarshalInt64","0","TestUnmarshalInt64","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalInt64","TestUnmarshalInt64"
"","11","can composes search params from the search prop and use them in the redirect","AppNavigate","Sat Jul 11 02:11:34 UTC 2026","passed","Sat Jul 11 02:11:34 UTC 2026","","","",""
"Test cases for TestJSONFloat_MarshalJSON","0","TestJSONFloat_MarshalJSON","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_MarshalJSON","TestJSONFloat_MarshalJSON"
"Test cases for TestStore_GetFlagByKey","1","TestStore_GetFlagByKey","","Sat Jul 11 02:07:10 UTC 2026","passed","Sat Jul 11 02:07:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/appdb/TestStore_GetFlagByKey","TestStore_GetFlagByKey"
"","0","The user has yet to type into the search (for OU and Domain searches that have hard coded types)","Getting the text for the disabled item display for a search when there are no results","Sat Jul 11 02:11:47 UTC 2026","passed","Sat Jul 11 02:11:47 UTC 2026","","Empty data states","",""
"Test cases for TestResources_ExportSavedQueries","12","TestResources_ExportSavedQueries","","Sat Jul 11 02:06:17 UTC 2026","passed","Sat Jul 11 02:06:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ExportSavedQueries","TestResources_ExportSavedQueries"
"","11","returns all collected environment ids associated to a given aggregation","getEnvironmentAggregationIds","Sat Jul 11 02:07:50 UTC 2026","passed","Sat Jul 11 02:07:50 UTC 2026","","","",""
"","10","returns the remaining amount of zones available for creation","useTagLimits","Sat Jul 11 02:08:11 UTC 2026","passed","Sat Jul 11 02:08:11 UTC 2026","","","",""
"Test cases for TestAnalysisStepsScan","8","TestAnalysisStepsScan","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestAnalysisStepsScan","TestAnalysisStepsScan"
"","4","succeeds for valid password","testPassword","Sat Jul 11 02:12:48 UTC 2026","passed","Sat Jul 11 02:12:48 UTC 2026","","","",""
"Test cases for TestResources_GetNTAuthStoreEntityInfo","192","TestResources_GetNTAuthStoreEntityInfo","","Sat Jul 11 02:06:17 UTC 2026","passed","Sat Jul 11 02:06:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetNTAuthStoreEntityInfo","TestResources_GetNTAuthStoreEntityInfo"
"","23","tag members refetches on environment change","the useAssetGroupTags utilities","Sat Jul 11 02:09:22 UTC 2026","passed","Sat Jul 11 02:09:22 UTC 2026","","","",""
"Test cases for TestResources_ListKinds","54","TestResources_ListKinds","","Sat Jul 11 02:06:17 UTC 2026","passed","Sat Jul 11 02:06:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListKinds","TestResources_ListKinds"
"","62","excludes API edges that are associated with one of our built-in schema types","useEdgeCategories","Sat Jul 11 02:09:41 UTC 2026","passed","Sat Jul 11 02:09:41 UTC 2026","","","",""
"","63","adds a notification - checks values","AppNotifications","Sat Jul 11 02:11:34 UTC 2026","passed","Sat Jul 11 02:11:34 UTC 2026","","","",""
"Test cases for TestResources_GetGPOEntityInfo","0","TestResources_GetGPOEntityInfo","","Sat Jul 11 02:06:17 UTC 2026","passed","Sat Jul 11 02:06:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetGPOEntityInfo","TestResources_GetGPOEntityInfo"
"Test cases for TestDatabase_NullUUID","0","TestDatabase_NullUUID","","Sat Jul 11 02:06:22 UTC 2026","passed","Sat Jul 11 02:06:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestDatabase_NullUUID","TestDatabase_NullUUID"
"Test cases for Test_TopLevel","0","Test_TopLevel","","Sat Jul 11 02:07:02 UTC 2026","passed","Sat Jul 11 02:07:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/schemagen/csgen/Test_TopLevel","Test_TopLevel"
"","1","should compute coordinates along a quadratic bezier curve for a given t value","bezier","Sat Jul 11 02:13:43 UTC 2026","passed","Sat Jul 11 02:13:43 UTC 2026","","","",""
"Test cases for TestMergeNodeKinds","0","TestMergeNodeKinds","","Sat Jul 11 02:06:27 UTC 2026","passed","Sat Jul 11 02:06:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMergeNodeKinds","TestMergeNodeKinds"
"","104","displays Force Password Reset checkbox when showNeedsPasswordReset is true","PasswordDialog","Sat Jul 11 02:08:05 UTC 2026","passed","Sat Jul 11 02:08:06 UTC 2026","","","",""
"","1","should return the edge parts from the key","getEdgeDataFromKey","Sat Jul 11 02:14:00 UTC 2026","passed","Sat Jul 11 02:14:00 UTC 2026","","","",""
"Test cases for FuzzFoldr","0","FuzzFoldr","","Sat Jul 11 02:07:02 UTC 2026","passed","Sat Jul 11 02:07:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/FuzzFoldr","FuzzFoldr"
"","72","renders a filter button","FileIngestFilterDialog","Sat Jul 11 02:09:03 UTC 2026","passed","Sat Jul 11 02:09:03 UTC 2026","","","",""
"Test cases for TestManagementResource_ListRoles_Filtered","0","TestManagementResource_ListRoles_Filtered","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_Filtered","TestManagementResource_ListRoles_Filtered"
"","2309","search highlights matching substring with text-link class","Pathfinding","Sat Jul 11 02:08:47 UTC 2026","passed","Sat Jul 11 02:08:50 UTC 2026","","","",""
"Test cases for TestTimePointer","0","TestTimePointer","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimePointer","TestTimePointer"
"","1256","should display all available SSO providers","CreateUserDialog","Sat Jul 11 02:08:18 UTC 2026","passed","Sat Jul 11 02:08:19 UTC 2026","","","",""
"","208","sums nested section node counts","EntityInfoDataTableGraphed","Sat Jul 11 02:09:45 UTC 2026","passed","Sat Jul 11 02:09:46 UTC 2026","","Node count for nested table that counts all sections","",""
"Test cases for TestIngestJobs_ValidFilters","0","TestIngestJobs_ValidFilters","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestIngestJobs_ValidFilters","TestIngestJobs_ValidFilters"
"Test cases for TestStore_GetNodeKindsByNames","1","TestStore_GetNodeKindsByNames","","Sat Jul 11 02:07:11 UTC 2026","passed","Sat Jul 11 02:07:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/graphdb/internal/appdb/TestStore_GetNodeKindsByNames","TestStore_GetNodeKindsByNames"
"","0","combines platform and risk filters","filterAndSearchEnvironments","Sat Jul 11 02:07:50 UTC 2026","passed","Sat Jul 11 02:07:50 UTC 2026","","combined filters","",""
"Test cases for TestManagementResource_DeleteAuthToken","42","TestManagementResource_DeleteAuthToken","","Sat Jul 11 02:07:02 UTC 2026","passed","Sat Jul 11 02:07:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteAuthToken","TestManagementResource_DeleteAuthToken"
"Test cases for TestManagementResource_ListAuthTokens_InvalidColumn","0","TestManagementResource_ListAuthTokens_InvalidColumn","","Sat Jul 11 02:06:45 UTC 2026","passed","Sat Jul 11 02:06:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_InvalidColumn","TestManagementResource_ListAuthTokens_InvalidColumn"
"Test cases for TestDomainSelectors_GetFilterCriteria_Success_Empty","1","TestDomainSelectors_GetFilterCriteria_Success_Empty","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterCriteria_Success_Empty","TestDomainSelectors_GetFilterCriteria_Success_Empty"
"","388","sets a primarySearch=id and searchType=node when secondarySearch is falsey","ContextMenu","Sat Jul 11 02:09:19 UTC 2026","passed","Sat Jul 11 02:09:19 UTC 2026","","","",""
"Test cases for TestNewRewriter","0","TestNewRewriter","","Sat Jul 11 02:06:24 UTC 2026","passed","Sat Jul 11 02:06:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestNewRewriter","TestNewRewriter"
"","36","should highlight selected route","Main Nav Route Highlighting","Sat Jul 11 02:09:55 UTC 2026","passed","Sat Jul 11 02:09:55 UTC 2026","","","",""
"Test cases for TestParseSkipQueryParameter_BadFormat","0","TestParseSkipQueryParameter_BadFormat","","Sat Jul 11 02:06:17 UTC 2026","passed","Sat Jul 11 02:06:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseSkipQueryParameter_BadFormat","TestParseSkipQueryParameter_BadFormat"
"","79","shows the Automatic Certification label and the certification dropdown with its full description","BasicInfo","Sat Jul 11 02:10:11 UTC 2026","passed","Sat Jul 11 02:10:11 UTC 2026","","when isCertificationDisabledOnZoneLevel is true","",""
"","68","should display a message","CypherSearchMessage","Sat Jul 11 02:12:59 UTC 2026","passed","Sat Jul 11 02:12:59 UTC 2026","","","",""
"Test cases for TestSelectGPOContainerCandidateFilter","0","TestSelectGPOContainerCandidateFilter","","Sat Jul 11 02:06:45 UTC 2026","passed","Sat Jul 11 02:06:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/TestSelectGPOContainerCandidateFilter","TestSelectGPOContainerCandidateFilter"
"","121","highlights the selectedLayout when isExploreLayoutSelected is true","GraphControls","Sat Jul 11 02:07:53 UTC 2026","passed","Sat Jul 11 02:07:53 UTC 2026","","Selecting a layout","",""
"Test cases for TestDisenrollMFA_Admin_SuccessNoPasswordSSO","1410","TestDisenrollMFA_Admin_SuccessNoPasswordSSO","","Sat Jul 11 02:06:55 UTC 2026","passed","Sat Jul 11 02:06:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Admin_SuccessNoPasswordSSO","TestDisenrollMFA_Admin_SuccessNoPasswordSSO"
"Test cases for TestBHCEStaticHandler","9","TestBHCEStaticHandler","","Sat Jul 11 02:06:10 UTC 2026","passed","Sat Jul 11 02:06:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/static/TestBHCEStaticHandler","TestBHCEStaticHandler"
"Test cases for TestResources_ListADGroupMembers","2","TestResources_ListADGroupMembers","","Sat Jul 11 02:06:17 UTC 2026","passed","Sat Jul 11 02:06:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupMembers","TestResources_ListADGroupMembers"
"","151","should call onCancel when return to login button clicked","PasswordResetForm","Sat Jul 11 02:10:19 UTC 2026","passed","Sat Jul 11 02:10:19 UTC 2026","","","",""
"Test cases for TestTracker_HasEdge_PropertyChangeDetectedAsDeletion","0","TestTracker_HasEdge_PropertyChangeDetectedAsDeletion","","Sat Jul 11 02:06:45 UTC 2026","passed","Sat Jul 11 02:06:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_PropertyChangeDetectedAsDeletion","TestTracker_HasEdge_PropertyChangeDetectedAsDeletion"
"Test cases for TestLocalStore_List","21","TestLocalStore_List","","Sat Jul 11 02:07:06 UTC 2026","passed","Sat Jul 11 02:07:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestLocalStore_List","TestLocalStore_List"
"","17","live regions have aria-atomic set to true","AnnouncementProvider","Sat Jul 11 02:10:36 UTC 2026","passed","Sat Jul 11 02:10:36 UTC 2026","","","",""
"Test cases for TestDatabase_GetAssetGroupTagSelector","1","TestDatabase_GetAssetGroupTagSelector","","Sat Jul 11 02:06:17 UTC 2026","passed","Sat Jul 11 02:06:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestDatabase_GetAssetGroupTagSelector","TestDatabase_GetAssetGroupTagSelector"
"Test cases for TestIngestionCoordinator_FlushBuffer","0","TestIngestionCoordinator_FlushBuffer","","Sat Jul 11 02:06:19 UTC 2026","passed","Sat Jul 11 02:06:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestIngestionCoordinator_FlushBuffer","TestIngestionCoordinator_FlushBuffer"
"Test cases for TestResources_DeleteSavedQuery_PublicQueryAndUserIsAdmin","0","TestResources_DeleteSavedQuery_PublicQueryAndUserIsAdmin","","Sat Jul 11 02:06:17 UTC 2026","passed","Sat Jul 11 02:06:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_PublicQueryAndUserIsAdmin","TestResources_DeleteSavedQuery_PublicQueryAndUserIsAdmin"
"","150","renders a button for opening the dialog","SchemaUploadDialog","Sat Jul 11 02:08:55 UTC 2026","passed","Sat Jul 11 02:08:55 UTC 2026","","","",""
"","1006","displays validation error messages when password does not meet requirements","PasswordDialog","Sat Jul 11 02:08:06 UTC 2026","passed","Sat Jul 11 02:08:07 UTC 2026","","","",""
"","9","returns when label limit is reached","useTagLimits","Sat Jul 11 02:08:11 UTC 2026","passed","Sat Jul 11 02:08:11 UTC 2026","","","",""
"","3","formats the date string","toFormatted","Sat Jul 11 02:12:02 UTC 2026","passed","Sat Jul 11 02:12:02 UTC 2026","","","",""
"Test cases for TestMarshalTime","0","TestMarshalTime","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalTime","TestMarshalTime"
"Test cases for TestUnmarshalFloat","0","TestUnmarshalFloat","","Sat Jul 11 02:06:23 UTC 2026","passed","Sat Jul 11 02:06:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalFloat","TestUnmarshalFloat"
"","12","renders the ZoneSelector when available and on a Zone page","TagSelector","Sat Jul 11 02:10:57 UTC 2026","passed","Sat Jul 11 02:10:57 UTC 2026","","","",""
"","143","calls onClick when toggle button clicked","EarlyAccessFeatureToggle","Sat Jul 11 02:13:54 UTC 2026","passed","Sat Jul 11 02:13:54 UTC 2026","","","",""
"","74","sets primarySearch, searchType, exploreSearchTab in URL params when the click handler is executed","useEdgeInfoItems","Sat Jul 11 02:11:01 UTC 2026","passed","Sat Jul 11 02:11:01 UTC 2026","","","",""
"Test cases for Test_hasCycle","0","Test_hasCycle","","Sat Jul 11 02:06:47 UTC 2026","passed","Sat Jul 11 02:06:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_hasCycle","Test_hasCycle"
"","274","sets the calendar date to match the valid","ManagedDatePicker - value","Sat Jul 11 02:10:29 UTC 2026","passed","Sat Jul 11 02:10:30 UTC 2026","","","",""
"Test cases for TestGetChainedDomains_IgnoresForestHosting","0","TestGetChainedDomains_IgnoresForestHosting","","Sat Jul 11 02:06:45 UTC 2026","passed","Sat Jul 11 02:06:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/TestGetChainedDomains_IgnoresForestHosting","TestGetChainedDomains_IgnoresForestHosting"
"","346","renders a snackbar notification in the dom and tests autoHideDuration","AppNotifications","Sat Jul 11 02:11:34 UTC 2026","passed","Sat Jul 11 02:11:34 UTC 2026","","","",""
"","762","should allow user to configure 2fa","Enable2FADialog","Sat Jul 11 02:10:34 UTC 2026","passed","Sat Jul 11 02:10:35 UTC 2026","","","",""
"","482","should close the dialog when the Cancel button is clicked","Privilege Zones History Filter Dialog","Sat Jul 11 02:10:06 UTC 2026","passed","Sat Jul 11 02:10:06 UTC 2026","","","",""
"","489","toggles parent from some to all","GraphDataCheckboxes","Sat Jul 11 02:08:49 UTC 2026","passed","Sat Jul 11 02:08:49 UTC 2026","","","",""
"","45","renders a button","CreateMenu","Sat Jul 11 02:09:38 UTC 2026","passed","Sat Jul 11 02:09:38 UTC 2026","","oidc_support feature flag disabled","",""
"Test cases for Test_signedRequestDate","0","Test_signedRequestDate","","Sat Jul 11 02:06:09 UTC 2026","passed","Sat Jul 11 02:06:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_signedRequestDate","Test_signedRequestDate"
"Test cases for TestQueries_BuildEntityQueryParams","0","TestQueries_BuildEntityQueryParams","","Sat Jul 11 02:06:24 UTC 2026","passed","Sat Jul 11 02:06:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams","TestQueries_BuildEntityQueryParams"
"","702","adds node to asset group tag with confirmation","AssetGroupMenuItem","Sat Jul 11 02:09:32 UTC 2026","passed","Sat Jul 11 02:09:33 UTC 2026","","","",""
"Test cases for Test_AuthMiddleware","0","Test_AuthMiddleware","","Sat Jul 11 02:06:09 UTC 2026","passed","Sat Jul 11 02:06:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_AuthMiddleware","Test_AuthMiddleware"
