"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestManagementResource_ListSAMLProviders","5","TestManagementResource_ListSAMLProviders","","Thu Apr 02 18:51:11 UTC 2026","passed","Thu Apr 02 18:51:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListSAMLProviders","TestManagementResource_ListSAMLProviders"
"","229","renders the form for editing an existing zone","Tag Form","Thu Apr 02 18:51:34 UTC 2026","passed","Thu Apr 02 18:51:34 UTC 2026","","","",""
"Test cases for TestTimeScanValue","0","TestTimeScanValue","","Thu Apr 02 18:50:41 UTC 2026","passed","Thu Apr 02 18:50:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeScanValue","TestTimeScanValue"
"","367","navigates to rule details when clicking a rule row","RulesAccordion","Thu Apr 02 18:54:13 UTC 2026","passed","Thu Apr 02 18:54:13 UTC 2026","","","",""
"Test cases for TestDisenrollMFA_Admin_SuccessNoPasswordSSO","649","TestDisenrollMFA_Admin_SuccessNoPasswordSSO","","Thu Apr 02 18:51:07 UTC 2026","passed","Thu Apr 02 18:51:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Admin_SuccessNoPasswordSSO","TestDisenrollMFA_Admin_SuccessNoPasswordSSO"
"","625","should not allow the input to exceed the allowed length","CreateUserForm","Thu Apr 02 18:52:15 UTC 2026","passed","Thu Apr 02 18:52:16 UTC 2026","","","",""
"Test cases for TestNewAuditLog","0","TestNewAuditLog","","Thu Apr 02 18:50:41 UTC 2026","passed","Thu Apr 02 18:50:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog","TestNewAuditLog"
"","185","shows a table with finished jobs","FileIngestTable","Thu Apr 02 18:53:45 UTC 2026","passed","Thu Apr 02 18:53:45 UTC 2026","","","",""
"Test cases for TestResources_DownloadCollectorChecksumByVersion","1","TestResources_DownloadCollectorChecksumByVersion","","Thu Apr 02 18:50:40 UTC 2026","passed","Thu Apr 02 18:50:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DownloadCollectorChecksumByVersion","TestResources_DownloadCollectorChecksumByVersion"
"Test cases for TestResolver_StartDone","0","TestResolver_StartDone","","Thu Apr 02 18:50:45 UTC 2026","passed","Thu Apr 02 18:50:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestResolver_StartDone","TestResolver_StartDone"
